Sat Nov  5 20:37:18 CST 2016
    receivedPkts:  9578
 receivedUniquePkts:  9564
   avgTput[kbps]:  131.082
    avgDelay[ms]:  75.1909
 max ACKed Seqno:  8821
       ACKs sent:  9581
   ACKs received:  9581
   avgPathLength:  9
       dropCount:  106
       totalSent:  19269
        dropRate:  0.00550106

--- Hop Node Number:8 ---

       startTime:  1
        stopTime:  299
        sentPkts:  9776
  rt_request_cnt:  19726
    receivedPkts:  9665
 receivedUniquePkts:  9651
   avgTput[kbps]:  132.274
    avgDelay[ms]:  71.9113
 max ACKed Seqno:  9327
       ACKs sent:  9668
   ACKs received:  9667
   avgPathLength:  9
       dropCount:  110
       totalSent:  19449
        dropRate:  0.00565582

--- Hop Node Number:8 ---

       startTime:  1
        stopTime:  299
        sentPkts:  10355
  rt_request_cnt:  20795
    receivedPkts:  10237
 receivedUniquePkts:  10178
   avgTput[kbps]:  139.487
    avgDelay[ms]:  75.5555
 max ACKed Seqno:  9761
       ACKs sent:  10240
   ACKs received:  10151
   avgPathLength:  9
       dropCount:  201
       totalSent:  20599
        dropRate:  0.00975776

--- Hop Node Number:8 ---

       startTime:  1
        stopTime:  299
        sentPkts:  10154
  rt_request_cnt:  20486
    receivedPkts:  10048
 receivedUniquePkts:  10023
   avgTput[kbps]:  137.363
    avgDelay[ms]:  75.7809
 max ACKed Seqno:  9569
       ACKs sent:  10051
   ACKs received:  10048
   avgPathLength:  9
       dropCount:  104
       totalSent:  20209
        dropRate:  0.00514622

--- Hop Node Number:8 ---

       startTime:  1
        stopTime:  299
        sentPkts:  9899
  rt_request_cnt:  19952
    receivedPkts:  9794
 receivedUniquePkts:  9775
   avgTput[kbps]:  133.97
    avgDelay[ms]:  68.2649
 max ACKed Seqno:  8418
       ACKs sent:  9797
   ACKs received:  9796
   avgPathLength:  9
       dropCount:  105
       totalSent:  19702
        dropRate:  0.00532941

--- Hop Node Number:8 ---

       startTime:  1
        stopTime:  299
        sentPkts:  10197
  rt_request_cnt:  20577
    receivedPkts:  10098
 receivedUniquePkts:  10078
   avgTput[kbps]:  138.118
    avgDelay[ms]:  74.9755
 max ACKed Seqno:  9699
       ACKs sent:  10101
   ACKs received:  10099
   avgPathLength:  9
       dropCount:  98
       totalSent:  20303
        dropRate:  0.00482687

--- Hop Node Number:8 ---

       startTime:  1
        stopTime:  299
        sentPkts:  9985
  rt_request_cnt:  20124
    receivedPkts:  9870
 receivedUniquePkts:  9858
   avgTput[kbps]:  135.111
    avgDelay[ms]:  73.343
 max ACKed Seqno:  5775
       ACKs sent:  9873
   ACKs received:  9872
   avgPathLength:  9
       dropCount:  112
       totalSent:  19863
        dropRate:  0.00563862
