Sat Nov  5 19:12:47 CST 2016
    receivedPkts:  11918
 receivedUniquePkts:  11894
   avgTput[kbps]:  162.986
    avgDelay[ms]:  46.0493
 max ACKed Seqno:  11246
       ACKs sent:  11920
   ACKs received:  11849
   avgPathLength:  5
       dropCount:  139
       totalSent:  23910
        dropRate:  0.00581347

--- Hop Node Number:4 ---

       startTime:  1
        stopTime:  299
        sentPkts:  12008
  rt_request_cnt:  24092
    receivedPkts:  11944
 receivedUniquePkts:  11902
   avgTput[kbps]:  163.099
    avgDelay[ms]:  50.1702
 max ACKed Seqno:  11114
       ACKs sent:  11946
   ACKs received:  11939
   avgPathLength:  5
       dropCount:  68
       totalSent:  23956
        dropRate:  0.00283854

--- Hop Node Number:4 ---

       startTime:  1
        stopTime:  299
        sentPkts:  12091
  rt_request_cnt:  24221
    receivedPkts:  12018
 receivedUniquePkts:  11980
   avgTput[kbps]:  164.172
    avgDelay[ms]:  48.8382
 max ACKed Seqno:  11302
       ACKs sent:  12020
   ACKs received:  11978
   avgPathLength:  5
       dropCount:  113
       totalSent:  24113
        dropRate:  0.00468627

--- Hop Node Number:4 ---

       startTime:  1
        stopTime:  299
        sentPkts:  11909
  rt_request_cnt:  23916
    receivedPkts:  11835
 receivedUniquePkts:  11812
   avgTput[kbps]:  161.86
    avgDelay[ms]:  52.9319
 max ACKed Seqno:  11053
       ACKs sent:  11837
   ACKs received:  11830
   avgPathLength:  5
       dropCount:  79
       totalSent:  23748
        dropRate:  0.0033266

--- Hop Node Number:4 ---

       startTime:  1
        stopTime:  299
        sentPkts:  12046
  rt_request_cnt:  24175
    receivedPkts:  11979
 receivedUniquePkts:  11961
   avgTput[kbps]:  163.902
    avgDelay[ms]:  51.6459
 max ACKed Seqno:  11340
       ACKs sent:  11981
   ACKs received:  11977
   avgPathLength:  5
       dropCount:  68
       totalSent:  24029
        dropRate:  0.00282991

--- Hop Node Number:4 ---

       startTime:  1
        stopTime:  299
        sentPkts:  11935
  rt_request_cnt:  23870
    receivedPkts:  11867
 receivedUniquePkts:  11822
   avgTput[kbps]:  161.998
    avgDelay[ms]:  50.9549
 max ACKed Seqno:  11173
       ACKs sent:  11869
   ACKs received:  11771
   avgPathLength:  5
       dropCount:  162
       totalSent:  23806
        dropRate:  0.00680501

--- Hop Node Number:4 ---

       startTime:  1
        stopTime:  299
        sentPkts:  12079
  rt_request_cnt:  24230
    receivedPkts:  12007
 receivedUniquePkts:  11987
   avgTput[kbps]:  164.259
    avgDelay[ms]:  48.9353
 max ACKed Seqno:  11368
       ACKs sent:  12009
   ACKs received:  12006
   avgPathLength:  5
       dropCount:  71
       totalSent:  24090
        dropRate:  0.00294728
