Sat Nov  5 19:52:07 CST 2016
    receivedPkts:  10935
 receivedUniquePkts:  10918
   avgTput[kbps]:  149.615
    avgDelay[ms]:  59.7769
 max ACKed Seqno:  10440
       ACKs sent:  10938
   ACKs received:  10934
   avgPathLength:  7
       dropCount:  88
       totalSent:  21964
        dropRate:  0.00400656

--- Hop Node Number:6 ---

       startTime:  1
        stopTime:  299
        sentPkts:  11041
  rt_request_cnt:  22238
    receivedPkts:  10945
 receivedUniquePkts:  10923
   avgTput[kbps]:  149.681
    avgDelay[ms]:  58.2622
 max ACKed Seqno:  10590
       ACKs sent:  10947
   ACKs received:  10945
   avgPathLength:  7
       dropCount:  95
       totalSent:  21991
        dropRate:  0.00431995

--- Hop Node Number:6 ---

       startTime:  1
        stopTime:  299
        sentPkts:  10766
  rt_request_cnt:  21661
    receivedPkts:  10677
 receivedUniquePkts:  10661
   avgTput[kbps]:  146.086
    avgDelay[ms]:  58.9979
 max ACKed Seqno:  10219
       ACKs sent:  10679
   ACKs received:  10678
   avgPathLength:  7
       dropCount:  87
       totalSent:  21449
        dropRate:  0.00405613

--- Hop Node Number:6 ---

       startTime:  1
        stopTime:  299
        sentPkts:  10814
  rt_request_cnt:  21757
    receivedPkts:  10733
 receivedUniquePkts:  10718
   avgTput[kbps]:  146.876
    avgDelay[ms]:  60.1781
 max ACKed Seqno:  10242
       ACKs sent:  10736
   ACKs received:  10735
   avgPathLength:  7
       dropCount:  79
       totalSent:  21554
        dropRate:  0.00366521

--- Hop Node Number:6 ---

       startTime:  1
        stopTime:  299
        sentPkts:  11066
  rt_request_cnt:  22282
    receivedPkts:  10966
 receivedUniquePkts:  10936
   avgTput[kbps]:  149.873
    avgDelay[ms]:  56.8665
 max ACKed Seqno:  10469
       ACKs sent:  10969
   ACKs received:  10969
   avgPathLength:  7
       dropCount:  99
       totalSent:  22039
        dropRate:  0.00449204

--- Hop Node Number:6 ---

       startTime:  1
        stopTime:  299
        sentPkts:  10679
  rt_request_cnt:  21482
    receivedPkts:  10602
 receivedUniquePkts:  10583
   avgTput[kbps]:  145.025
    avgDelay[ms]:  61.2067
 max ACKed Seqno:  10043
       ACKs sent:  10605
   ACKs received:  10604
   avgPathLength:  7
       dropCount:  75
       totalSent:  21288
        dropRate:  0.00352311

--- Hop Node Number:6 ---

       startTime:  1
        stopTime:  299
        sentPkts:  11211
  rt_request_cnt:  22562
    receivedPkts:  11112
 receivedUniquePkts:  11083
   avgTput[kbps]:  151.878
    avgDelay[ms]:  57.6391
 max ACKed Seqno:  10679
       ACKs sent:  11115
   ACKs received:  11113
   avgPathLength:  7
       dropCount:  96
       totalSent:  22330
        dropRate:  0.00429915
