Sat Nov  5 22:00:02 CST 2016
  rt_request_cnt:  18774
    receivedPkts:  9122
 receivedUniquePkts:  9089
   avgTput[kbps]:  124.565
    avgDelay[ms]:  100.342
 max ACKed Seqno:  8714
       ACKs sent:  9124
   ACKs received:  9121
   avgPathLength:  12
       dropCount:  156
       totalSent:  18408
        dropRate:  0.00847458

--- Hop Node Number:11 ---

       startTime:  1
        stopTime:  299
        sentPkts:  8862
  rt_request_cnt:  17918
    receivedPkts:  8719
 receivedUniquePkts:  8684
   avgTput[kbps]:  119.274
    avgDelay[ms]:  102.613
 max ACKed Seqno:  8394
       ACKs sent:  8721
   ACKs received:  8721
   avgPathLength:  12
       dropCount:  141
       totalSent:  17585
        dropRate:  0.0080182

--- Hop Node Number:11 ---

       startTime:  1
        stopTime:  299
        sentPkts:  9556
  rt_request_cnt:  19282
    receivedPkts:  9409
 receivedUniquePkts:  9385
   avgTput[kbps]:  128.632
    avgDelay[ms]:  99.9205
 max ACKed Seqno:  9080
       ACKs sent:  9411
   ACKs received:  9409
   avgPathLength:  12
       dropCount:  142
       totalSent:  18969
        dropRate:  0.0074859

--- Hop Node Number:11 ---

       startTime:  1
        stopTime:  299
        sentPkts:  8757
  rt_request_cnt:  17730
    receivedPkts:  8585
 receivedUniquePkts:  8545
   avgTput[kbps]:  117.106
    avgDelay[ms]:  105.522
 max ACKed Seqno:  7989
       ACKs sent:  8587
   ACKs received:  8582
   avgPathLength:  12
       dropCount:  169
       totalSent:  17346
        dropRate:  0.00974288

--- Hop Node Number:11 ---

       startTime:  1
        stopTime:  299
        sentPkts:  9185
  rt_request_cnt:  18504
    receivedPkts:  9053
 receivedUniquePkts:  8995
   avgTput[kbps]:  123.278
    avgDelay[ms]:  100.326
 max ACKed Seqno:  8537
       ACKs sent:  9055
   ACKs received:  8969
   avgPathLength:  12
       dropCount:  213
       totalSent:  18242
        dropRate:  0.0116764

--- Hop Node Number:11 ---

       startTime:  1
        stopTime:  299
        sentPkts:  9213
  rt_request_cnt:  18625
    receivedPkts:  9079
 receivedUniquePkts:  9038
   avgTput[kbps]:  123.872
    avgDelay[ms]:  98.7809
 max ACKed Seqno:  8546
       ACKs sent:  9081
   ACKs received:  9078
   avgPathLength:  12
       dropCount:  128
       totalSent:  18296
        dropRate:  0.00699606

--- Hop Node Number:11 ---

       startTime:  1
        stopTime:  299
        sentPkts:  9248
  rt_request_cnt:  18696
    receivedPkts:  9112
 receivedUniquePkts:  9070
   avgTput[kbps]:  124.345
    avgDelay[ms]:  102.164
 max ACKed Seqno:  8571
       ACKs sent:  9114
   ACKs received:  9114
   avgPathLength:  12
       dropCount:  133
       totalSent:  18364
        dropRate:  0.00724243
