Sat Nov  5 20:27:41 CST 2016
        dropRate:  0.0223525

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  6397
  rt_request_cnt:  12964
    receivedPkts:  6147
 receivedUniquePkts:  6118
   avgTput[kbps]:  83.8632
    avgDelay[ms]:  127.534
 max ACKed Seqno:  5536
       ACKs sent:  6149
   ACKs received:  6148
   avgPathLength:  9.75531
       dropCount:  249
       totalSent:  12548
        dropRate:  0.0198438

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  5322
  rt_request_cnt:  10765
    receivedPkts:  5083
 receivedUniquePkts:  5054
   avgTput[kbps]:  69.2641
    avgDelay[ms]:  126.689
 max ACKed Seqno:  4326
       ACKs sent:  5085
   ACKs received:  5078
   avgPathLength:  10.1341
       dropCount:  239
       totalSent:  10409
        dropRate:  0.0229609

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  5345
  rt_request_cnt:  10770
    receivedPkts:  5080
 receivedUniquePkts:  5066
   avgTput[kbps]:  69.4315
    avgDelay[ms]:  121.624
 max ACKed Seqno:  4482
       ACKs sent:  5082
   ACKs received:  5076
   avgPathLength:  10.0081
       dropCount:  266
       totalSent:  10429
        dropRate:  0.0255058

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  4309
  rt_request_cnt:  8744
    receivedPkts:  4111
 receivedUniquePkts:  4082
   avgTput[kbps]:  55.9498
    avgDelay[ms]:  123.025
 max ACKed Seqno:  3360
       ACKs sent:  4113
   ACKs received:  4091
   avgPathLength:  10.0639
       dropCount:  219
       totalSent:  8424
        dropRate:  0.0259972

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  1821
  rt_request_cnt:  3685
    receivedPkts:  1728
 receivedUniquePkts:  1710
   avgTput[kbps]:  23.4461
    avgDelay[ms]:  115.549
 max ACKed Seqno:  1194
       ACKs sent:  1730
   ACKs received:  1726
   avgPathLength:  10.3686
       dropCount:  96
       totalSent:  3553
        dropRate:  0.0270194

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  1821
  rt_request_cnt:  3685
    receivedPkts:  1728
 receivedUniquePkts:  1710
   avgTput[kbps]:  23.4461
    avgDelay[ms]:  115.549
 max ACKed Seqno:  1194
       ACKs sent:  1730
   ACKs received:  1726
   avgPathLength:  10.3686
       dropCount:  96
       totalSent:  3553
        dropRate:  0.0270194

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  1821
  rt_request_cnt:  3685
    receivedPkts:  1728
 receivedUniquePkts:  1710
   avgTput[kbps]:  23.4461
    avgDelay[ms]:  115.549
 max ACKed Seqno:  1194
       ACKs sent:  1730
   ACKs received:  1726
   avgPathLength:  10.3686
       dropCount:  96
       totalSent:  3553
        dropRate:  0.0270194
