Sat Nov  5 19:17:09 CST 2016
       totalSent:  15025
        dropRate:  0.0162396

--- Hop Node Number:6 ---

       startTime:  1
        stopTime:  299
        sentPkts:  7477
  rt_request_cnt:  15021
    receivedPkts:  7331
 receivedUniquePkts:  7301
   avgTput[kbps]:  100.048
    avgDelay[ms]:  74.2078
 max ACKed Seqno:  6616
       ACKs sent:  7333
   ACKs received:  7303
   avgPathLength:  5.41405
       dropCount:  173
       totalSent:  14812
        dropRate:  0.0116797

--- Hop Node Number:6 ---

       startTime:  1
        stopTime:  299
        sentPkts:  7402
  rt_request_cnt:  14893
    receivedPkts:  7270
 receivedUniquePkts:  7240
   avgTput[kbps]:  99.2321
    avgDelay[ms]:  76.1765
 max ACKed Seqno:  6485
       ACKs sent:  7272
   ACKs received:  7230
   avgPathLength:  5.3936
       dropCount:  173
       totalSent:  14676
        dropRate:  0.011788

--- Hop Node Number:6 ---

       startTime:  1
        stopTime:  299
        sentPkts:  7308
  rt_request_cnt:  14642
    receivedPkts:  7156
 receivedUniquePkts:  7134
   avgTput[kbps]:  97.7674
    avgDelay[ms]:  76.6476
 max ACKed Seqno:  6408
       ACKs sent:  7158
   ACKs received:  7144
   avgPathLength:  5.33785
       dropCount:  162
       totalSent:  14468
        dropRate:  0.0111971

--- Hop Node Number:6 ---

       startTime:  1
        stopTime:  299
        sentPkts:  6502
  rt_request_cnt:  13068
    receivedPkts:  6399
 receivedUniquePkts:  6389
   avgTput[kbps]:  87.558
    avgDelay[ms]:  78.3036
 max ACKed Seqno:  5566
       ACKs sent:  6401
   ACKs received:  6390
   avgPathLength:  5.40169
       dropCount:  112
       totalSent:  12905
        dropRate:  0.00867881

--- Hop Node Number:6 ---

       startTime:  1
        stopTime:  299
        sentPkts:  7375
  rt_request_cnt:  14825
    receivedPkts:  7223
 receivedUniquePkts:  7202
   avgTput[kbps]:  98.6883
    avgDelay[ms]:  74.9829
 max ACKed Seqno:  6681
       ACKs sent:  7225
   ACKs received:  7198
   avgPathLength:  5.2564
       dropCount:  174
       totalSent:  14602
        dropRate:  0.0119162

--- Hop Node Number:6 ---

       startTime:  1
        stopTime:  299
        sentPkts:  7424
  rt_request_cnt:  14920
    receivedPkts:  7281
 receivedUniquePkts:  7267
   avgTput[kbps]:  99.5843
    avgDelay[ms]:  76.1201
 max ACKed Seqno:  6517
       ACKs sent:  7283
   ACKs received:  7276
   avgPathLength:  5.26389
       dropCount:  146
       totalSent:  14709
        dropRate:  0.0099259

--- Hop Node Number:6 ---

       startTime:  1
        stopTime:  299
        sentPkts:  7426
  rt_request_cnt:  14903
    receivedPkts:  7244
 receivedUniquePkts:  7202
   avgTput[kbps]:  98.6913
    avgDelay[ms]:  79.4197
 max ACKed Seqno:  6579
       ACKs sent:  7246
   ACKs received:  7170
   avgPathLength:  5.31465
       dropCount:  255
       totalSent:  14674
        dropRate:  0.0173777
