Sat Nov  5 23:35:25 CST 2016
 max ACKed Seqno:  9522
       ACKs sent:  9538
   ACKs received:  9536
     RTS(C) Sent:  206064

          flowID:  0
         srcNode:  0
        destNode:  14
       startTime:  1
        stopTime:  299
        sentPkts:  9775
  max seqno sent:  9590
      Tcp retxed:  185
    receivedPkts:  9604
  receivedUnique:  9587
   avgTput[kbps]:  131.396
    avgDelay[ms]:  115.773
 max ACKed Seqno:  9586
       ACKs sent:  9605
   ACKs received:  9604
     RTS(C) Sent:  210120

          flowID:  0
         srcNode:  0
        destNode:  14
       startTime:  1
        stopTime:  300
        sentPkts:  9681
  max seqno sent:  9438
      Tcp retxed:  243
    receivedPkts:  9462
  receivedUnique:  9434
   avgTput[kbps]:  129.289
    avgDelay[ms]:  115.11
 max ACKed Seqno:  9430
       ACKs sent:  9463
   ACKs received:  9387
     RTS(C) Sent:  206091

          flowID:  0
         srcNode:  0
        destNode:  14
       startTime:  1
        stopTime:  299
        sentPkts:  9614
  max seqno sent:  9391
      Tcp retxed:  223
    receivedPkts:  9407
  receivedUnique:  9387
   avgTput[kbps]:  128.647
    avgDelay[ms]:  119.316
 max ACKed Seqno:  9383
       ACKs sent:  9408
   ACKs received:  9404
     RTS(C) Sent:  208647

          flowID:  0
         srcNode:  0
        destNode:  14
       startTime:  1
        stopTime:  299
        sentPkts:  7983
  max seqno sent:  7688
      Tcp retxed:  295
    receivedPkts:  7733
  receivedUnique:  7683
   avgTput[kbps]:  105.299
    avgDelay[ms]:  171.071
 max ACKed Seqno:  7681
       ACKs sent:  7734
   ACKs received:  7724
     RTS(C) Sent:  171989

          flowID:  0
         srcNode:  0
        destNode:  14
       startTime:  1
        stopTime:  299
        sentPkts:  9054
  max seqno sent:  8781
      Tcp retxed:  273
    receivedPkts:  8800
  receivedUnique:  8778
   avgTput[kbps]:  120.302
    avgDelay[ms]:  121.249
 max ACKed Seqno:  8766
       ACKs sent:  8801
   ACKs received:  8798
     RTS(C) Sent:  196178

          flowID:  0
         srcNode:  0
        destNode:  14
       startTime:  1
        stopTime:  299
        sentPkts:  9508
  max seqno sent:  9275
      Tcp retxed:  233
    receivedPkts:  9285
  receivedUnique:  9264
   avgTput[kbps]:  127.019
    avgDelay[ms]:  122.402
 max ACKed Seqno:  9256
       ACKs sent:  9286
   ACKs received:  9286
     RTS(C) Sent:  208619

          flowID:  0
         srcNode:  0
        destNode:  14
       startTime:  1
        stopTime:  299
        sentPkts:  9244
  max seqno sent:  8967
      Tcp retxed:  277
    receivedPkts:  8991
  receivedUnique:  8963
   avgTput[kbps]:  122.877
    avgDelay[ms]:  122.926
 max ACKed Seqno:  8963
       ACKs sent:  8992
   ACKs received:  8992
     RTS(C) Sent:  202322

          flowID:  0
         srcNode:  0
        destNode:  14
       startTime:  1
        stopTime:  299
        sentPkts:  9434
  max seqno sent:  9164
      Tcp retxed:  270
    receivedPkts:  9183
  receivedUnique:  9154
   avgTput[kbps]:  125.53
    avgDelay[ms]:  122.718
 max ACKed Seqno:  9131
       ACKs sent:  9184
   ACKs received:  9184
     RTS(C) Sent:  206202

          flowID:  0
         srcNode:  0
        destNode:  14
       startTime:  1
        stopTime:  299
        sentPkts:  9236
  max seqno sent:  9000
      Tcp retxed:  236
    receivedPkts:  9019
  receivedUnique:  8996
   avgTput[kbps]:  123.291
    avgDelay[ms]:  122.836
 max ACKed Seqno:  8933
       ACKs sent:  9020
   ACKs received:  9016
     RTS(C) Sent:  202133

          flowID:  0
         srcNode:  0
        destNode:  14
       startTime:  1
        stopTime:  299
        sentPkts:  9567
  max seqno sent:  9321
      Tcp retxed:  246
    receivedPkts:  9334
  receivedUnique:  9318
   avgTput[kbps]:  127.705
    avgDelay[ms]:  122.968
 max ACKed Seqno:  9314
       ACKs sent:  9335
   ACKs received:  9331
     RTS(C) Sent:  210554
