Sat Nov  5 18:54:55 CST 2016
    avgDelay[ms]:  22.1932
 max ACKed Seqno:  18577
       ACKs sent:  18579
   ACKs received:  18578
     RTS(C) Sent:  80360

          flowID:  0
         srcNode:  0
        destNode:  3
       startTime:  1
        stopTime:  300
        sentPkts:  18579
  max seqno sent:  18579
      Tcp retxed:  0
    receivedPkts:  18578
  receivedUnique:  18578
   avgTput[kbps]:  254.535
    avgDelay[ms]:  22.1932
 max ACKed Seqno:  18577
       ACKs sent:  18579
   ACKs received:  18578
     RTS(C) Sent:  80360

          flowID:  0
         srcNode:  0
        destNode:  3
       startTime:  1
        stopTime:  300
        sentPkts:  18579
  max seqno sent:  18579
      Tcp retxed:  0
    receivedPkts:  18578
  receivedUnique:  18578
   avgTput[kbps]:  254.535
    avgDelay[ms]:  22.1932
 max ACKed Seqno:  18577
       ACKs sent:  18579
   ACKs received:  18578
     RTS(C) Sent:  80360

          flowID:  0
         srcNode:  0
        destNode:  3
       startTime:  1
        stopTime:  300
        sentPkts:  18579
  max seqno sent:  18579
      Tcp retxed:  0
    receivedPkts:  18578
  receivedUnique:  18578
   avgTput[kbps]:  254.535
    avgDelay[ms]:  22.1932
 max ACKed Seqno:  18577
       ACKs sent:  18579
   ACKs received:  18578
     RTS(C) Sent:  80360

          flowID:  0
         srcNode:  0
        destNode:  3
       startTime:  1
        stopTime:  300
        sentPkts:  18579
  max seqno sent:  18579
      Tcp retxed:  0
    receivedPkts:  18578
  receivedUnique:  18578
   avgTput[kbps]:  254.535
    avgDelay[ms]:  22.1932
 max ACKed Seqno:  18577
       ACKs sent:  18579
   ACKs received:  18578
     RTS(C) Sent:  80360

          flowID:  0
         srcNode:  0
        destNode:  3
       startTime:  1
        stopTime:  300
        sentPkts:  18579
  max seqno sent:  18579
      Tcp retxed:  0
    receivedPkts:  18578
  receivedUnique:  18578
   avgTput[kbps]:  254.535
    avgDelay[ms]:  22.1932
 max ACKed Seqno:  18577
       ACKs sent:  18579
   ACKs received:  18578
     RTS(C) Sent:  80360

          flowID:  0
         srcNode:  0
        destNode:  3
       startTime:  1
        stopTime:  300
        sentPkts:  18579
  max seqno sent:  18579
      Tcp retxed:  0
    receivedPkts:  18578
  receivedUnique:  18578
   avgTput[kbps]:  254.535
    avgDelay[ms]:  22.1932
 max ACKed Seqno:  18577
       ACKs sent:  18579
   ACKs received:  18578
     RTS(C) Sent:  80360

          flowID:  0
         srcNode:  0
        destNode:  3
       startTime:  1
        stopTime:  300
        sentPkts:  18579
  max seqno sent:  18579
      Tcp retxed:  0
    receivedPkts:  18578
  receivedUnique:  18578
   avgTput[kbps]:  254.535
    avgDelay[ms]:  22.1932
 max ACKed Seqno:  18577
       ACKs sent:  18579
   ACKs received:  18578
     RTS(C) Sent:  80360

          flowID:  0
         srcNode:  0
        destNode:  3
       startTime:  1
        stopTime:  300
        sentPkts:  18579
  max seqno sent:  18579
      Tcp retxed:  0
    receivedPkts:  18578
  receivedUnique:  18578
   avgTput[kbps]:  254.535
    avgDelay[ms]:  22.1932
 max ACKed Seqno:  18577
       ACKs sent:  18579
   ACKs received:  18578
     RTS(C) Sent:  80360

          flowID:  0
         srcNode:  0
        destNode:  3
       startTime:  1
        stopTime:  300
        sentPkts:  18579
  max seqno sent:  18579
      Tcp retxed:  0
    receivedPkts:  18578
  receivedUnique:  18578
   avgTput[kbps]:  254.535
    avgDelay[ms]:  22.1932
 max ACKed Seqno:  18577
       ACKs sent:  18579
   ACKs received:  18578
     RTS(C) Sent:  80360

          flowID:  0
         srcNode:  0
        destNode:  3
       startTime:  1
        stopTime:  300
        sentPkts:  18579
  max seqno sent:  18579
      Tcp retxed:  0
    receivedPkts:  18578
  receivedUnique:  18578
   avgTput[kbps]:  254.535
    avgDelay[ms]:  22.1932
 max ACKed Seqno:  18577
       ACKs sent:  18579
   ACKs received:  18578
     RTS(C) Sent:  80360
