Sat Nov  5 22:00:44 CST 2016
 receivedUniquePkts:  5441
   avgTput[kbps]:  74.5793
    avgDelay[ms]:  129.811
 max ACKed Seqno:  3877
       ACKs sent:  5489
   ACKs received:  5476
   avgPathLength:  16
       dropCount:  509
       totalSent:  11488
        dropRate:  0.0443071

--- Hop Node Number:8 ---

       startTime:  1
        stopTime:  299
        sentPkts:  7107
  rt_request_cnt:  14122
    receivedPkts:  6664
 receivedUniquePkts:  6627
   avgTput[kbps]:  90.9238
    avgDelay[ms]:  133.941
 max ACKed Seqno:  5347
       ACKs sent:  6666
   ACKs received:  6665
   avgPathLength:  16
       dropCount:  443
       totalSent:  13775
        dropRate:  0.0321597

--- Hop Node Number:8 ---

       startTime:  1
        stopTime:  300
        sentPkts:  7269
  rt_request_cnt:  14480
    receivedPkts:  6862
 receivedUniquePkts:  6824
   avgTput[kbps]:  93.5328
    avgDelay[ms]:  136.471
 max ACKed Seqno:  5966
       ACKs sent:  6864
   ACKs received:  6860
   avgPathLength:  16
       dropCount:  409
       totalSent:  14135
        dropRate:  0.0289353

--- Hop Node Number:8 ---

       startTime:  1
        stopTime:  299
        sentPkts:  6736
  rt_request_cnt:  13386
    receivedPkts:  6251
 receivedUniquePkts:  6207
   avgTput[kbps]:  85.1354
    avgDelay[ms]:  139.938
 max ACKed Seqno:  5252
       ACKs sent:  6253
   ACKs received:  6245
   avgPathLength:  16
       dropCount:  489
       totalSent:  12991
        dropRate:  0.0376414

--- Hop Node Number:8 ---

       startTime:  1
        stopTime:  299
        sentPkts:  7184
  rt_request_cnt:  14292
    receivedPkts:  6771
 receivedUniquePkts:  6739
   avgTput[kbps]:  92.4319
    avgDelay[ms]:  137.655
 max ACKed Seqno:  5827
       ACKs sent:  6773
   ACKs received:  6768
   avgPathLength:  16
       dropCount:  417
       totalSent:  13959
        dropRate:  0.0298732

--- Hop Node Number:8 ---

       startTime:  1
        stopTime:  299
        sentPkts:  5996
  rt_request_cnt:  11875
    receivedPkts:  5519
 receivedUniquePkts:  5470
   avgTput[kbps]:  74.977
    avgDelay[ms]:  134.202
 max ACKed Seqno:  4451
       ACKs sent:  5521
   ACKs received:  5511
   avgPathLength:  16
       dropCount:  478
       totalSent:  11519
        dropRate:  0.0414967

--- Hop Node Number:8 ---

       startTime:  1
        stopTime:  299
        sentPkts:  6099
  rt_request_cnt:  12044
    receivedPkts:  5622
 receivedUniquePkts:  5543
   avgTput[kbps]:  75.9847
    avgDelay[ms]:  133.189
 max ACKed Seqno:  4330
       ACKs sent:  5624
   ACKs received:  5577
   avgPathLength:  16
       dropCount:  524
       totalSent:  11725
        dropRate:  0.0446908
