Sat Nov  5 18:21:33 CST 2016
    receivedPkts:  29575
 receivedUniquePkts:  29542
   avgTput[kbps]:  404.755
    avgDelay[ms]:  15.7337
 max ACKed Seqno:  28693
       ACKs sent:  29577
   ACKs received:  29577
   avgPathLength:  2
       dropCount:  124
       totalSent:  59280
        dropRate:  0.00209177

--- Hop Node Number:1 ---

       startTime:  1
        stopTime:  299
        sentPkts:  29701
  rt_request_cnt:  59394
    receivedPkts:  29575
 receivedUniquePkts:  29542
   avgTput[kbps]:  404.755
    avgDelay[ms]:  15.7337
 max ACKed Seqno:  28693
       ACKs sent:  29577
   ACKs received:  29577
   avgPathLength:  2
       dropCount:  124
       totalSent:  59280
        dropRate:  0.00209177

--- Hop Node Number:1 ---

       startTime:  1
        stopTime:  299
        sentPkts:  29693
  rt_request_cnt:  59372
    receivedPkts:  29569
 receivedUniquePkts:  29534
   avgTput[kbps]:  404.646
    avgDelay[ms]:  16.2127
 max ACKed Seqno:  28616
       ACKs sent:  29571
   ACKs received:  29571
   avgPathLength:  2
       dropCount:  122
       totalSent:  59266
        dropRate:  0.00205852

--- Hop Node Number:1 ---

       startTime:  1
        stopTime:  300
        sentPkts:  29675
  rt_request_cnt:  59336
    receivedPkts:  29541
 receivedUniquePkts:  29495
   avgTput[kbps]:  404.107
    avgDelay[ms]:  16.3452
 max ACKed Seqno:  28475
       ACKs sent:  29543
   ACKs received:  29542
   avgPathLength:  2
       dropCount:  132
       totalSent:  59220
        dropRate:  0.00222898

--- Hop Node Number:1 ---

       startTime:  1
        stopTime:  299
        sentPkts:  29669
  rt_request_cnt:  59323
    receivedPkts:  29549
 receivedUniquePkts:  29486
   avgTput[kbps]:  403.993
    avgDelay[ms]:  16.4791
 max ACKed Seqno:  28456
       ACKs sent:  29551
   ACKs received:  29551
   avgPathLength:  2
       dropCount:  118
       totalSent:  59222
        dropRate:  0.0019925

--- Hop Node Number:1 ---

       startTime:  1
        stopTime:  299
        sentPkts:  29690
  rt_request_cnt:  59369
    receivedPkts:  29567
 receivedUniquePkts:  29522
   avgTput[kbps]:  404.482
    avgDelay[ms]:  16.0588
 max ACKed Seqno:  28643
       ACKs sent:  29569
   ACKs received:  29569
   avgPathLength:  2
       dropCount:  121
       totalSent:  59261
        dropRate:  0.00204182

--- Hop Node Number:1 ---

       startTime:  1
        stopTime:  299
        sentPkts:  29696
  rt_request_cnt:  59377
    receivedPkts:  29554
 receivedUniquePkts:  29497
   avgTput[kbps]:  404.143
    avgDelay[ms]:  15.8606
 max ACKed Seqno:  28607
       ACKs sent:  29556
   ACKs received:  29556
   avgPathLength:  2
       dropCount:  139
       totalSent:  59254
        dropRate:  0.00234583
