Sat Nov  5 19:31:38 CST 2016
       totalSent:  13551
        dropRate:  0.0282636

--- Hop Node Number:7 ---

       startTime:  1
        stopTime:  299
        sentPkts:  6911
  rt_request_cnt:  14021
    receivedPkts:  6582
 receivedUniquePkts:  6498
   avgTput[kbps]:  89.0448
    avgDelay[ms]:  114.16
 max ACKed Seqno:  4820
       ACKs sent:  6585
   ACKs received:  6555
   avgPathLength:  6.9242
       dropCount:  354
       totalSent:  13499
        dropRate:  0.0262242

--- Hop Node Number:7 ---

       startTime:  1
        stopTime:  299
        sentPkts:  6531
  rt_request_cnt:  13211
    receivedPkts:  6151
 receivedUniquePkts:  6093
   avgTput[kbps]:  83.4923
    avgDelay[ms]:  108.861
 max ACKed Seqno:  3784
       ACKs sent:  6154
   ACKs received:  6125
   avgPathLength:  6.85496
       dropCount:  406
       totalSent:  12688
        dropRate:  0.0319987

--- Hop Node Number:7 ---

       startTime:  1
        stopTime:  299
        sentPkts:  7159
  rt_request_cnt:  14490
    receivedPkts:  6765
 receivedUniquePkts:  6675
   avgTput[kbps]:  91.4901
    avgDelay[ms]:  114.655
 max ACKed Seqno:  4967
       ACKs sent:  6768
   ACKs received:  6741
   avgPathLength:  6.86727
       dropCount:  420
       totalSent:  13930
        dropRate:  0.0301508

--- Hop Node Number:7 ---

       startTime:  1
        stopTime:  299
        sentPkts:  7123
  rt_request_cnt:  14444
    receivedPkts:  6714
 receivedUniquePkts:  6631
   avgTput[kbps]:  90.8665
    avgDelay[ms]:  114.69
 max ACKed Seqno:  3767
       ACKs sent:  6717
   ACKs received:  6692
   avgPathLength:  6.74547
       dropCount:  430
       totalSent:  13843
        dropRate:  0.0310626

--- Hop Node Number:7 ---

       startTime:  1
        stopTime:  299
        sentPkts:  6954
  rt_request_cnt:  14109
    receivedPkts:  6548
 receivedUniquePkts:  6446
   avgTput[kbps]:  88.3321
    avgDelay[ms]:  115.869
 max ACKed Seqno:  4143
       ACKs sent:  6551
   ACKs received:  6517
   avgPathLength:  6.77181
       dropCount:  434
       totalSent:  13508
        dropRate:  0.0321291

--- Hop Node Number:7 ---

       startTime:  1
        stopTime:  299
        sentPkts:  6864
  rt_request_cnt:  13913
    receivedPkts:  6487
 receivedUniquePkts:  6390
   avgTput[kbps]:  87.6044
    avgDelay[ms]:  112.206
 max ACKed Seqno:  3245
       ACKs sent:  6490
   ACKs received:  6461
   avgPathLength:  6.90449
       dropCount:  406
       totalSent:  13357
        dropRate:  0.030396

--- Hop Node Number:7 ---

       startTime:  1
        stopTime:  299
        sentPkts:  6901
  rt_request_cnt:  14041
    receivedPkts:  6462
 receivedUniquePkts:  6359
   avgTput[kbps]:  87.138
    avgDelay[ms]:  116.236
 max ACKed Seqno:  4117
       ACKs sent:  6465
   ACKs received:  6413
   avgPathLength:  6.89765
       dropCount:  488
       totalSent:  13369
        dropRate:  0.0365024
