Sat Nov  5 21:32:53 CST 2016

--- Hop Node Number:13 ---

       startTime:  1
        stopTime:  299
        sentPkts:  5156
  rt_request_cnt:  10464
    receivedPkts:  4839
 receivedUniquePkts:  4803
   avgTput[kbps]:  65.8334
    avgDelay[ms]:  162.429
 max ACKed Seqno:  3589
       ACKs sent:  4841
   ACKs received:  4835
   avgPathLength:  13.3512
       dropCount:  315
       totalSent:  9999
        dropRate:  0.0315032

--- Hop Node Number:13 ---

       startTime:  1
        stopTime:  299
        sentPkts:  5007
  rt_request_cnt:  10192
    receivedPkts:  4724
 receivedUniquePkts:  4662
   avgTput[kbps]:  63.9085
    avgDelay[ms]:  164.354
 max ACKed Seqno:  2967
       ACKs sent:  4726
   ACKs received:  4693
   avgPathLength:  13.3178
       dropCount:  310
       totalSent:  9735
        dropRate:  0.0318439

--- Hop Node Number:13 ---

       startTime:  1
        stopTime:  299
        sentPkts:  5048
  rt_request_cnt:  10168
    receivedPkts:  4677
 receivedUniquePkts:  4575
   avgTput[kbps]:  62.7112
    avgDelay[ms]:  279.326
 max ACKed Seqno:  3389
       ACKs sent:  4679
   ACKs received:  4565
   avgPathLength:  13.654
       dropCount:  478
       totalSent:  9729
        dropRate:  0.0491315

--- Hop Node Number:13 ---

       startTime:  1
        stopTime:  299
        sentPkts:  5477
  rt_request_cnt:  10983
    receivedPkts:  5146
 receivedUniquePkts:  5033
   avgTput[kbps]:  68.993
    avgDelay[ms]:  165.297
 max ACKed Seqno:  4012
       ACKs sent:  5148
   ACKs received:  5052
   avgPathLength:  13.3759
       dropCount:  415
       totalSent:  10627
        dropRate:  0.0390515

--- Hop Node Number:13 ---

       startTime:  1
        stopTime:  299
        sentPkts:  5363
  rt_request_cnt:  10861
    receivedPkts:  4995
 receivedUniquePkts:  4905
   avgTput[kbps]:  67.2565
    avgDelay[ms]:  180.924
 max ACKed Seqno:  2504
       ACKs sent:  4997
   ACKs received:  4904
   avgPathLength:  13.4362
       dropCount:  462
       totalSent:  10362
        dropRate:  0.044586

--- Hop Node Number:13 ---

       startTime:  1
        stopTime:  299
        sentPkts:  5449
  rt_request_cnt:  11036
    receivedPkts:  5083
 receivedUniquePkts:  5000
   avgTput[kbps]:  68.538
    avgDelay[ms]:  177.029
 max ACKed Seqno:  2612
       ACKs sent:  5085
   ACKs received:  4989
   avgPathLength:  13.3667
       dropCount:  453
       totalSent:  10536
        dropRate:  0.0429954

--- Hop Node Number:13 ---

       startTime:  1
        stopTime:  299
        sentPkts:  5077
  rt_request_cnt:  10239
    receivedPkts:  4741
 receivedUniquePkts:  4727
   avgTput[kbps]:  64.7957
    avgDelay[ms]:  173.621
 max ACKed Seqno:  3980
       ACKs sent:  4743
   ACKs received:  4731
   avgPathLength:  13.3703
       dropCount:  342
       totalSent:  9822
        dropRate:  0.0348198
