Sat Nov  5 21:28:20 CST 2016
    avgDelay[ms]:  83.5129
 max ACKed Seqno:  10678
       ACKs sent:  10687
   ACKs received:  10685
     RTS(C) Sent:  170896

          flowID:  0
         srcNode:  0
        destNode:  10
       startTime:  1
        stopTime:  299
        sentPkts:  10639
  max seqno sent:  10516
      Tcp retxed:  123
    receivedPkts:  10523
  receivedUnique:  10507
   avgTput[kbps]:  143.98
    avgDelay[ms]:  85.7709
 max ACKed Seqno:  10499
       ACKs sent:  10524
   ACKs received:  10465
     RTS(C) Sent:  170016

          flowID:  0
         srcNode:  0
        destNode:  10
       startTime:  1
        stopTime:  299
        sentPkts:  10745
  max seqno sent:  10658
      Tcp retxed:  87
    receivedPkts:  10660
  receivedUnique:  10654
   avgTput[kbps]:  146.004
    avgDelay[ms]:  86.2676
 max ACKed Seqno:  10652
       ACKs sent:  10661
   ACKs received:  10659
     RTS(C) Sent:  173953

          flowID:  0
         srcNode:  0
        destNode:  10
       startTime:  1
        stopTime:  299
        sentPkts:  10738
  max seqno sent:  10602
      Tcp retxed:  136
    receivedPkts:  10608
  receivedUnique:  10599
   avgTput[kbps]:  145.243
    avgDelay[ms]:  87.2686
 max ACKed Seqno:  10596
       ACKs sent:  10609
   ACKs received:  10606
     RTS(C) Sent:  173748

          flowID:  0
         srcNode:  0
        destNode:  10
       startTime:  1
        stopTime:  299
        sentPkts:  10649
  max seqno sent:  10550
      Tcp retxed:  99
    receivedPkts:  10560
  receivedUnique:  10547
   avgTput[kbps]:  144.53
    avgDelay[ms]:  90.1314
 max ACKed Seqno:  10547
       ACKs sent:  10561
   ACKs received:  10561
     RTS(C) Sent:  175445

          flowID:  0
         srcNode:  0
        destNode:  10
       startTime:  1
        stopTime:  299
        sentPkts:  10584
  max seqno sent:  10450
      Tcp retxed:  134
    receivedPkts:  10457
  receivedUnique:  10446
   avgTput[kbps]:  143.155
    avgDelay[ms]:  89.9765
 max ACKed Seqno:  10443
       ACKs sent:  10458
   ACKs received:  10455
     RTS(C) Sent:  173534

          flowID:  0
         srcNode:  0
        destNode:  10
       startTime:  1
        stopTime:  299
        sentPkts:  10456
  max seqno sent:  10317
      Tcp retxed:  139
    receivedPkts:  10328
  receivedUnique:  10314
   avgTput[kbps]:  141.337
    avgDelay[ms]:  90.1605
 max ACKed Seqno:  10310
       ACKs sent:  10329
   ACKs received:  10325
     RTS(C) Sent:  171223

          flowID:  0
         srcNode:  0
        destNode:  10
       startTime:  1
        stopTime:  299
        sentPkts:  10552
  max seqno sent:  10418
      Tcp retxed:  134
    receivedPkts:  10423
  receivedUnique:  10415
   avgTput[kbps]:  142.726
    avgDelay[ms]:  91.5738
 max ACKed Seqno:  10413
       ACKs sent:  10424
   ACKs received:  10422
     RTS(C) Sent:  174252

          flowID:  0
         srcNode:  0
        destNode:  10
       startTime:  1
        stopTime:  299
        sentPkts:  10636
  max seqno sent:  10506
      Tcp retxed:  130
    receivedPkts:  10512
  receivedUnique:  10503
   avgTput[kbps]:  143.921
    avgDelay[ms]:  90.1182
 max ACKed Seqno:  10500
       ACKs sent:  10513
   ACKs received:  10510
     RTS(C) Sent:  174653

          flowID:  0
         srcNode:  0
        destNode:  10
       startTime:  1
        stopTime:  300
        sentPkts:  10643
  max seqno sent:  10527
      Tcp retxed:  116
    receivedPkts:  10532
  receivedUnique:  10523
   avgTput[kbps]:  144.193
    avgDelay[ms]:  90.8117
 max ACKed Seqno:  10520
       ACKs sent:  10533
   ACKs received:  10530
     RTS(C) Sent:  175848

          flowID:  0
         srcNode:  0
        destNode:  10
       startTime:  1
        stopTime:  300
        sentPkts:  10593
  max seqno sent:  10417
      Tcp retxed:  176
    receivedPkts:  10426
  receivedUnique:  10415
   avgTput[kbps]:  142.714
    avgDelay[ms]:  90.608
 max ACKed Seqno:  10412
       ACKs sent:  10427
   ACKs received:  10424
     RTS(C) Sent:  173778
