Sat Nov  5 18:49:45 CST 2016
        dropRate:  0.011902

--- Hop Node Number:4 ---

       startTime:  1
        stopTime:  299
        sentPkts:  10896
  rt_request_cnt:  21848
    receivedPkts:  10865
 receivedUniquePkts:  10728
   avgTput[kbps]:  146.986
    avgDelay[ms]:  52.4082
 max ACKed Seqno:  8328
       ACKs sent:  10867
   ACKs received:  10802
   avgPathLength:  3.37242
       dropCount:  95
       totalSent:  21765
        dropRate:  0.00436481

--- Hop Node Number:4 ---

       startTime:  1
        stopTime:  299
        sentPkts:  10390
  rt_request_cnt:  20863
    receivedPkts:  10305
 receivedUniquePkts:  10138
   avgTput[kbps]:  138.908
    avgDelay[ms]:  58.1569
 max ACKed Seqno:  5227
       ACKs sent:  10307
   ACKs received:  10183
   avgPathLength:  3.592
       dropCount:  205
       totalSent:  20699
        dropRate:  0.00990386

--- Hop Node Number:4 ---

       startTime:  1
        stopTime:  300
        sentPkts:  10882
  rt_request_cnt:  21814
    receivedPkts:  10848
 receivedUniquePkts:  10778
   avgTput[kbps]:  147.667
    avgDelay[ms]:  51.2772
 max ACKed Seqno:  9155
       ACKs sent:  10850
   ACKs received:  10796
   avgPathLength:  3.35896
       dropCount:  86
       totalSent:  21734
        dropRate:  0.00395693

--- Hop Node Number:4 ---

       startTime:  1
        stopTime:  299
        sentPkts:  10474
  rt_request_cnt:  21038
    receivedPkts:  10379
 receivedUniquePkts:  10201
   avgTput[kbps]:  139.779
    avgDelay[ms]:  57.6341
 max ACKed Seqno:  5244
       ACKs sent:  10381
   ACKs received:  10218
   avgPathLength:  3.54236
       dropCount:  257
       totalSent:  20857
        dropRate:  0.012322

--- Hop Node Number:4 ---

       startTime:  1
        stopTime:  299
        sentPkts:  10333
  rt_request_cnt:  20756
    receivedPkts:  10236
 receivedUniquePkts:  10080
   avgTput[kbps]:  138.118
    avgDelay[ms]:  58.5092
 max ACKed Seqno:  5472
       ACKs sent:  10238
   ACKs received:  10117
   avgPathLength:  3.63748
       dropCount:  216
       totalSent:  20573
        dropRate:  0.0104992

--- Hop Node Number:4 ---

       startTime:  1
        stopTime:  299
        sentPkts:  10865
  rt_request_cnt:  21811
    receivedPkts:  10776
 receivedUniquePkts:  10639
   avgTput[kbps]:  145.776
    avgDelay[ms]:  53.8046
 max ACKed Seqno:  6826
       ACKs sent:  10778
   ACKs received:  10683
   avgPathLength:  3.38516
       dropCount:  181
       totalSent:  21645
        dropRate:  0.00836221

--- Hop Node Number:4 ---

       startTime:  1
        stopTime:  299
        sentPkts:  10525
  rt_request_cnt:  21133
    receivedPkts:  10464
 receivedUniquePkts:  10330
   avgTput[kbps]:  141.538
    avgDelay[ms]:  55.069
 max ACKed Seqno:  6338
       ACKs sent:  10466
   ACKs received:  10362
   avgPathLength:  3.5266
       dropCount:  163
       totalSent:  20993
        dropRate:  0.00776449
