Sat Nov  5 22:43:47 CST 2016
 receivedUniquePkts:  6163
   avgTput[kbps]:  84.4779
    avgDelay[ms]:  148.702
 max ACKed Seqno:  5595
       ACKs sent:  6187
   ACKs received:  6175
   avgPathLength:  18
       dropCount:  396
       totalSent:  12769
        dropRate:  0.0310126

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  5968
  rt_request_cnt:  11822
    receivedPkts:  5553
 receivedUniquePkts:  5510
   avgTput[kbps]:  75.5256
    avgDelay[ms]:  144.684
 max ACKed Seqno:  4040
       ACKs sent:  5556
   ACKs received:  5549
   avgPathLength:  18
       dropCount:  420
       totalSent:  11527
        dropRate:  0.0364362

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  7364
  rt_request_cnt:  14642
    receivedPkts:  6988
 receivedUniquePkts:  6960
   avgTput[kbps]:  95.4441
    avgDelay[ms]:  144.47
 max ACKed Seqno:  6368
       ACKs sent:  6991
   ACKs received:  6978
   avgPathLength:  18
       dropCount:  389
       totalSent:  14358
        dropRate:  0.0270929

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  5484
  rt_request_cnt:  10861
    receivedPkts:  5009
 receivedUniquePkts:  4919
   avgTput[kbps]:  67.4319
    avgDelay[ms]:  265.15
 max ACKed Seqno:  3621
       ACKs sent:  5012
   ACKs received:  5001
   avgPathLength:  18
       dropCount:  486
       totalSent:  10499
        dropRate:  0.0462901

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  5473
  rt_request_cnt:  10810
    receivedPkts:  4964
 receivedUniquePkts:  4873
   avgTput[kbps]:  66.8058
    avgDelay[ms]:  265.776
 max ACKed Seqno:  3527
       ACKs sent:  4967
   ACKs received:  4956
   avgPathLength:  18
       dropCount:  520
       totalSent:  10443
        dropRate:  0.0497941

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  6199
  rt_request_cnt:  12302
    receivedPkts:  5785
 receivedUniquePkts:  5753
   avgTput[kbps]:  78.8596
    avgDelay[ms]:  145.481
 max ACKed Seqno:  5060
       ACKs sent:  5788
   ACKs received:  5775
   avgPathLength:  18
       dropCount:  416
       totalSent:  11990
        dropRate:  0.0346956

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  6940
  rt_request_cnt:  13790
    receivedPkts:  6484
 receivedUniquePkts:  6461
   avgTput[kbps]:  88.5584
    avgDelay[ms]:  146.241
 max ACKed Seqno:  5815
       ACKs sent:  6487
   ACKs received:  6471
   avgPathLength:  18
       dropCount:  459
       totalSent:  13430
        dropRate:  0.0341772
