Sat Nov  5 18:56:32 CST 2016
    receivedPkts:  12482
 receivedUniquePkts:  12462
   avgTput[kbps]:  170.748
    avgDelay[ms]:  38.2036
 max ACKed Seqno:  11870
       ACKs sent:  12484
   ACKs received:  12474
   avgPathLength:  4
       dropCount:  103
       totalSent:  25062
        dropRate:  0.00410981

--- Hop Node Number:3 ---

       startTime:  1
        stopTime:  299
        sentPkts:  12608
  rt_request_cnt:  25289
    receivedPkts:  12523
 receivedUniquePkts:  12517
   avgTput[kbps]:  171.496
    avgDelay[ms]:  39.8265
 max ACKed Seqno:  11990
       ACKs sent:  12525
   ACKs received:  12522
   avgPathLength:  4
       dropCount:  87
       totalSent:  25135
        dropRate:  0.00346131

--- Hop Node Number:3 ---

       startTime:  1
        stopTime:  299
        sentPkts:  12496
  rt_request_cnt:  24977
    receivedPkts:  12436
 receivedUniquePkts:  12413
   avgTput[kbps]:  170.069
    avgDelay[ms]:  37.845
 max ACKed Seqno:  12059
       ACKs sent:  12438
   ACKs received:  12351
   avgPathLength:  4
       dropCount:  144
       totalSent:  24936
        dropRate:  0.00577478

--- Hop Node Number:3 ---

       startTime:  1
        stopTime:  299
        sentPkts:  12550
  rt_request_cnt:  25150
    receivedPkts:  12458
 receivedUniquePkts:  12430
   avgTput[kbps]:  170.312
    avgDelay[ms]:  39.4116
 max ACKed Seqno:  11737
       ACKs sent:  12460
   ACKs received:  12418
   avgPathLength:  4
       dropCount:  132
       totalSent:  25012
        dropRate:  0.00527747

--- Hop Node Number:3 ---

       startTime:  1
        stopTime:  299
        sentPkts:  12470
  rt_request_cnt:  24922
    receivedPkts:  12394
 receivedUniquePkts:  12367
   avgTput[kbps]:  169.452
    avgDelay[ms]:  37.9762
 max ACKed Seqno:  11859
       ACKs sent:  12396
   ACKs received:  12307
   avgPathLength:  4
       dropCount:  162
       totalSent:  24868
        dropRate:  0.0065144

--- Hop Node Number:3 ---

       startTime:  1
        stopTime:  299
        sentPkts:  12476
  rt_request_cnt:  25002
    receivedPkts:  12387
 receivedUniquePkts:  12360
   avgTput[kbps]:  169.354
    avgDelay[ms]:  39.8265
 max ACKed Seqno:  11784
       ACKs sent:  12389
   ACKs received:  12365
   avgPathLength:  4
       dropCount:  111
       totalSent:  24867
        dropRate:  0.00446375

--- Hop Node Number:3 ---

       startTime:  1
        stopTime:  299
        sentPkts:  12580
  rt_request_cnt:  25169
    receivedPkts:  12495
 receivedUniquePkts:  12461
   avgTput[kbps]:  170.74
    avgDelay[ms]:  37.2743
 max ACKed Seqno:  12106
       ACKs sent:  12497
   ACKs received:  12408
   avgPathLength:  4
       dropCount:  171
       totalSent:  25079
        dropRate:  0.00681845
