Sat Nov  5 22:35:19 CST 2016
    avgDelay[ms]:  101.227
 max ACKed Seqno:  10168
       ACKs sent:  10191
   ACKs received:  10185
     RTS(C) Sent:  194333

          flowID:  0
         srcNode:  0
        destNode:  12
       startTime:  1
        stopTime:  299
        sentPkts:  9977
  max seqno sent:  9773
      Tcp retxed:  204
    receivedPkts:  9784
  receivedUnique:  9769
   avgTput[kbps]:  133.89
    avgDelay[ms]:  101.646
 max ACKed Seqno:  9765
       ACKs sent:  9785
   ACKs received:  9781
     RTS(C) Sent:  186052

          flowID:  0
         srcNode:  0
        destNode:  12
       startTime:  1
        stopTime:  299
        sentPkts:  10156
  max seqno sent:  10011
      Tcp retxed:  145
    receivedPkts:  10022
  receivedUnique:  10007
   avgTput[kbps]:  137.155
    avgDelay[ms]:  101.614
 max ACKed Seqno:  10005
       ACKs sent:  10023
   ACKs received:  10021
     RTS(C) Sent:  191063

          flowID:  0
         srcNode:  0
        destNode:  12
       startTime:  1
        stopTime:  300
        sentPkts:  9991
  max seqno sent:  9802
      Tcp retxed:  189
    receivedPkts:  9814
  receivedUnique:  9798
   avgTput[kbps]:  134.278
    avgDelay[ms]:  104.378
 max ACKed Seqno:  9795
       ACKs sent:  9815
   ACKs received:  9812
     RTS(C) Sent:  189960

          flowID:  0
         srcNode:  0
        destNode:  12
       startTime:  1
        stopTime:  299
        sentPkts:  9963
  max seqno sent:  9812
      Tcp retxed:  151
    receivedPkts:  9821
  receivedUnique:  9808
   avgTput[kbps]:  134.421
    avgDelay[ms]:  104.281
 max ACKed Seqno:  9807
       ACKs sent:  9822
   ACKs received:  9821
     RTS(C) Sent:  189806

          flowID:  0
         srcNode:  0
        destNode:  12
       startTime:  1
        stopTime:  299
        sentPkts:  10116
  max seqno sent:  9951
      Tcp retxed:  165
    receivedPkts:  9959
  receivedUnique:  9947
   avgTput[kbps]:  136.333
    avgDelay[ms]:  106.114
 max ACKed Seqno:  9946
       ACKs sent:  9960
   ACKs received:  9959
     RTS(C) Sent:  194573

          flowID:  0
         srcNode:  0
        destNode:  12
       startTime:  1
        stopTime:  299
        sentPkts:  9927
  max seqno sent:  9754
      Tcp retxed:  173
    receivedPkts:  9770
  receivedUnique:  9750
   avgTput[kbps]:  133.627
    avgDelay[ms]:  106.105
 max ACKed Seqno:  9745
       ACKs sent:  9771
   ACKs received:  9766
     RTS(C) Sent:  190432

          flowID:  0
         srcNode:  0
        destNode:  12
       startTime:  1
        stopTime:  299
        sentPkts:  10036
  max seqno sent:  9825
      Tcp retxed:  211
    receivedPkts:  9839
  receivedUnique:  9821
   avgTput[kbps]:  134.594
    avgDelay[ms]:  106.663
 max ACKed Seqno:  9809
       ACKs sent:  9840
   ACKs received:  9836
     RTS(C) Sent:  192376

          flowID:  0
         srcNode:  0
        destNode:  12
       startTime:  1
        stopTime:  299
        sentPkts:  10055
  max seqno sent:  9852
      Tcp retxed:  203
    receivedPkts:  9867
  receivedUnique:  9847
   avgTput[kbps]:  134.957
    avgDelay[ms]:  107.23
 max ACKed Seqno:  9843
       ACKs sent:  9868
   ACKs received:  9864
     RTS(C) Sent:  193639

          flowID:  0
         srcNode:  0
        destNode:  12
       startTime:  1
        stopTime:  299
        sentPkts:  9951
  max seqno sent:  9755
      Tcp retxed:  196
    receivedPkts:  9767
  receivedUnique:  9752
   avgTput[kbps]:  133.654
    avgDelay[ms]:  107.484
 max ACKed Seqno:  9749
       ACKs sent:  9768
   ACKs received:  9765
     RTS(C) Sent:  191460

          flowID:  0
         srcNode:  0
        destNode:  12
       startTime:  1
        stopTime:  299
        sentPkts:  9978
  max seqno sent:  9787
      Tcp retxed:  191
    receivedPkts:  9804
  receivedUnique:  9785
   avgTput[kbps]:  134.254
    avgDelay[ms]:  106.45
 max ACKed Seqno:  9785
       ACKs sent:  9805
   ACKs received:  9805
     RTS(C) Sent:  191531
