Sat Nov  5 23:06:27 CST 2016
    avgDelay[ms]:  105.148
 max ACKed Seqno:  9836
       ACKs sent:  9853
   ACKs received:  9851
     RTS(C) Sent:  197186

          flowID:  0
         srcNode:  0
        destNode:  13
       startTime:  1
        stopTime:  299
        sentPkts:  9825
  max seqno sent:  9624
      Tcp retxed:  201
    receivedPkts:  9655
  receivedUnique:  9619
   avgTput[kbps]:  131.831
    avgDelay[ms]:  109.099
 max ACKed Seqno:  9615
       ACKs sent:  9656
   ACKs received:  9571
     RTS(C) Sent:  197863

          flowID:  0
         srcNode:  0
        destNode:  13
       startTime:  1
        stopTime:  299
        sentPkts:  9986
  max seqno sent:  9822
      Tcp retxed:  164
    receivedPkts:  9830
  receivedUnique:  9819
   avgTput[kbps]:  134.684
    avgDelay[ms]:  109.089
 max ACKed Seqno:  9819
       ACKs sent:  9831
   ACKs received:  9831
     RTS(C) Sent:  201838

          flowID:  0
         srcNode:  0
        destNode:  13
       startTime:  1
        stopTime:  299
        sentPkts:  9749
  max seqno sent:  9584
      Tcp retxed:  165
    receivedPkts:  9599
  receivedUnique:  9580
   avgTput[kbps]:  131.298
    avgDelay[ms]:  110.066
 max ACKed Seqno:  9577
       ACKs sent:  9600
   ACKs received:  9597
     RTS(C) Sent:  196762

          flowID:  0
         srcNode:  0
        destNode:  13
       startTime:  1
        stopTime:  299
        sentPkts:  9944
  max seqno sent:  9744
      Tcp retxed:  200
    receivedPkts:  9754
  receivedUnique:  9739
   avgTput[kbps]:  133.478
    avgDelay[ms]:  111.915
 max ACKed Seqno:  9646
       ACKs sent:  9755
   ACKs received:  9751
     RTS(C) Sent:  203112

          flowID:  0
         srcNode:  0
        destNode:  13
       startTime:  1
        stopTime:  299
        sentPkts:  10222
  max seqno sent:  10056
      Tcp retxed:  166
    receivedPkts:  10063
  receivedUnique:  10052
   avgTput[kbps]:  137.76
    avgDelay[ms]:  112.186
 max ACKed Seqno:  10048
       ACKs sent:  10064
   ACKs received:  10060
     RTS(C) Sent:  210195

          flowID:  0
         srcNode:  0
        destNode:  13
       startTime:  1
        stopTime:  300
        sentPkts:  9939
  max seqno sent:  9732
      Tcp retxed:  207
    receivedPkts:  9744
  receivedUnique:  9729
   avgTput[kbps]:  133.332
    avgDelay[ms]:  115.567
 max ACKed Seqno:  9724
       ACKs sent:  9745
   ACKs received:  9740
     RTS(C) Sent:  205934

          flowID:  0
         srcNode:  0
        destNode:  13
       startTime:  1
        stopTime:  299
        sentPkts:  8459
  max seqno sent:  8165
      Tcp retxed:  294
    receivedPkts:  8204
  receivedUnique:  8162
   avgTput[kbps]:  111.92
    avgDelay[ms]:  161.757
 max ACKed Seqno:  8145
       ACKs sent:  8205
   ACKs received:  8202
     RTS(C) Sent:  172229

          flowID:  0
         srcNode:  0
        destNode:  13
       startTime:  1
        stopTime:  299
        sentPkts:  9759
  max seqno sent:  9530
      Tcp retxed:  229
    receivedPkts:  9554
  receivedUnique:  9525
   avgTput[kbps]:  130.545
    avgDelay[ms]:  114.621
 max ACKed Seqno:  9522
       ACKs sent:  9555
   ACKs received:  9552
     RTS(C) Sent:  200430

          flowID:  0
         srcNode:  0
        destNode:  13
       startTime:  1
        stopTime:  299
        sentPkts:  9550
  max seqno sent:  9308
      Tcp retxed:  242
    receivedPkts:  9326
  receivedUnique:  9304
   avgTput[kbps]:  127.508
    avgDelay[ms]:  114.565
 max ACKed Seqno:  9301
       ACKs sent:  9327
   ACKs received:  9324
     RTS(C) Sent:  195332

          flowID:  0
         srcNode:  0
        destNode:  13
       startTime:  1
        stopTime:  299
        sentPkts:  9902
  max seqno sent:  9676
      Tcp retxed:  226
    receivedPkts:  9691
  receivedUnique:  9667
   avgTput[kbps]:  132.489
    avgDelay[ms]:  114.725
 max ACKed Seqno:  9638
       ACKs sent:  9692
   ACKs received:  9689
     RTS(C) Sent:  204519
