Sat Nov  5 20:08:20 CST 2016
    avgDelay[ms]:  61.2666
 max ACKed Seqno:  11523
       ACKs sent:  11528
   ACKs received:  11527
     RTS(C) Sent:  134760

          flowID:  0
         srcNode:  0
        destNode:  7
       startTime:  1
        stopTime:  299
        sentPkts:  11621
  max seqno sent:  11577
      Tcp retxed:  44
    receivedPkts:  11577
  receivedUnique:  11575
   avgTput[kbps]:  158.61
    avgDelay[ms]:  63.01
 max ACKed Seqno:  11572
       ACKs sent:  11578
   ACKs received:  11575
     RTS(C) Sent:  137387

          flowID:  0
         srcNode:  0
        destNode:  7
       startTime:  1
        stopTime:  299
        sentPkts:  11477
  max seqno sent:  11436
      Tcp retxed:  41
    receivedPkts:  11438
  receivedUnique:  11434
   avgTput[kbps]:  156.879
    avgDelay[ms]:  63.7932
 max ACKed Seqno:  11434
       ACKs sent:  11439
   ACKs received:  11439
     RTS(C) Sent:  136447

          flowID:  0
         srcNode:  0
        destNode:  7
       startTime:  1
        stopTime:  299
        sentPkts:  11465
  max seqno sent:  11418
      Tcp retxed:  47
    receivedPkts:  11414
  receivedUnique:  11414
   avgTput[kbps]:  156.415
    avgDelay[ms]:  65.2273
 max ACKed Seqno:  11413
       ACKs sent:  11415
   ACKs received:  11414
     RTS(C) Sent:  137731

          flowID:  0
         srcNode:  0
        destNode:  7
       startTime:  1
        stopTime:  300
        sentPkts:  11591
  max seqno sent:  11531
      Tcp retxed:  60
    receivedPkts:  11529
  receivedUnique:  11529
   avgTput[kbps]:  157.978
    avgDelay[ms]:  65.4758
 max ACKed Seqno:  11528
       ACKs sent:  11530
   ACKs received:  11529
     RTS(C) Sent:  139607

          flowID:  0
         srcNode:  0
        destNode:  7
       startTime:  1
        stopTime:  299
        sentPkts:  11468
  max seqno sent:  11405
      Tcp retxed:  63
    receivedPkts:  11403
  receivedUnique:  11401
   avgTput[kbps]:  156.244
    avgDelay[ms]:  66.4189
 max ACKed Seqno:  11385
       ACKs sent:  11404
   ACKs received:  11403
     RTS(C) Sent:  138840

          flowID:  0
         srcNode:  0
        destNode:  7
       startTime:  1
        stopTime:  299
        sentPkts:  11500
  max seqno sent:  11465
      Tcp retxed:  35
    receivedPkts:  11465
  receivedUnique:  11464
   avgTput[kbps]:  157.09
    avgDelay[ms]:  66.7009
 max ACKed Seqno:  11463
       ACKs sent:  11466
   ACKs received:  11465
     RTS(C) Sent:  139805

          flowID:  0
         srcNode:  0
        destNode:  7
       startTime:  1
        stopTime:  299
        sentPkts:  11465
  max seqno sent:  11430
      Tcp retxed:  35
    receivedPkts:  11431
  receivedUnique:  11428
   avgTput[kbps]:  156.6
    avgDelay[ms]:  66.7894
 max ACKed Seqno:  11427
       ACKs sent:  11432
   ACKs received:  11431
     RTS(C) Sent:  139602

          flowID:  0
         srcNode:  0
        destNode:  7
       startTime:  1
        stopTime:  299
        sentPkts:  11505
  max seqno sent:  11464
      Tcp retxed:  41
    receivedPkts:  11465
  receivedUnique:  11462
   avgTput[kbps]:  157.068
    avgDelay[ms]:  66.8104
 max ACKed Seqno:  11461
       ACKs sent:  11466
   ACKs received:  11465
     RTS(C) Sent:  140041

          flowID:  0
         srcNode:  0
        destNode:  7
       startTime:  1
        stopTime:  299
        sentPkts:  11388
  max seqno sent:  11333
      Tcp retxed:  55
    receivedPkts:  11334
  receivedUnique:  11330
   avgTput[kbps]:  155.257
    avgDelay[ms]:  66.6562
 max ACKed Seqno:  11329
       ACKs sent:  11335
   ACKs received:  11334
     RTS(C) Sent:  138155

          flowID:  0
         srcNode:  0
        destNode:  7
       startTime:  1
        stopTime:  299
        sentPkts:  11491
  max seqno sent:  11441
      Tcp retxed:  50
    receivedPkts:  11441
  receivedUnique:  11438
   avgTput[kbps]:  156.738
    avgDelay[ms]:  66.5386
 max ACKed Seqno:  11434
       ACKs sent:  11442
   ACKs received:  11438
     RTS(C) Sent:  139321
