Sat Nov  5 20:59:12 CST 2016
    avgDelay[ms]:  74.5801
 max ACKed Seqno:  10913
       ACKs sent:  10921
   ACKs received:  10918
     RTS(C) Sent:  157387

          flowID:  0
         srcNode:  0
        destNode:  9
       startTime:  1
        stopTime:  299
        sentPkts:  11029
  max seqno sent:  10965
      Tcp retxed:  64
    receivedPkts:  10968
  receivedUnique:  10961
   avgTput[kbps]:  150.203
    avgDelay[ms]:  78.0027
 max ACKed Seqno:  10959
       ACKs sent:  10969
   ACKs received:  10967
     RTS(C) Sent:  161817

          flowID:  0
         srcNode:  0
        destNode:  9
       startTime:  1
        stopTime:  299
        sentPkts:  11029
  max seqno sent:  10923
      Tcp retxed:  106
    receivedPkts:  10926
  receivedUnique:  10920
   avgTput[kbps]:  149.638
    avgDelay[ms]:  78.022
 max ACKed Seqno:  10918
       ACKs sent:  10927
   ACKs received:  10925
     RTS(C) Sent:  162005

          flowID:  0
         srcNode:  0
        destNode:  9
       startTime:  1
        stopTime:  299
        sentPkts:  10938
  max seqno sent:  10851
      Tcp retxed:  87
    receivedPkts:  10855
  receivedUnique:  10848
   avgTput[kbps]:  148.659
    avgDelay[ms]:  78.6728
 max ACKed Seqno:  10847
       ACKs sent:  10856
   ACKs received:  10855
     RTS(C) Sent:  161188

          flowID:  0
         srcNode:  0
        destNode:  9
       startTime:  1
        stopTime:  299
        sentPkts:  10902
  max seqno sent:  10817
      Tcp retxed:  85
    receivedPkts:  10820
  receivedUnique:  10815
   avgTput[kbps]:  148.198
    avgDelay[ms]:  80.2186
 max ACKed Seqno:  10813
       ACKs sent:  10821
   ACKs received:  10819
     RTS(C) Sent:  162217

          flowID:  0
         srcNode:  0
        destNode:  9
       startTime:  1
        stopTime:  299
        sentPkts:  11010
  max seqno sent:  10904
      Tcp retxed:  106
    receivedPkts:  10907
  receivedUnique:  10901
   avgTput[kbps]:  149.38
    avgDelay[ms]:  80.0829
 max ACKed Seqno:  10899
       ACKs sent:  10908
   ACKs received:  10906
     RTS(C) Sent:  163720

          flowID:  0
         srcNode:  0
        destNode:  9
       startTime:  1
        stopTime:  299
        sentPkts:  10970
  max seqno sent:  10884
      Tcp retxed:  86
    receivedPkts:  10888
  receivedUnique:  10881
   avgTput[kbps]:  149.106
    avgDelay[ms]:  81.6517
 max ACKed Seqno:  10879
       ACKs sent:  10889
   ACKs received:  10887
     RTS(C) Sent:  164417

          flowID:  0
         srcNode:  0
        destNode:  9
       startTime:  1
        stopTime:  299
        sentPkts:  10966
  max seqno sent:  10882
      Tcp retxed:  84
    receivedPkts:  10889
  receivedUnique:  10880
   avgTput[kbps]:  149.086
    avgDelay[ms]:  81.398
 max ACKed Seqno:  10878
       ACKs sent:  10890
   ACKs received:  10888
     RTS(C) Sent:  164551

          flowID:  0
         srcNode:  0
        destNode:  9
       startTime:  1
        stopTime:  299
        sentPkts:  10925
  max seqno sent:  10804
      Tcp retxed:  121
    receivedPkts:  10807
  receivedUnique:  10801
   avgTput[kbps]:  148.013
    avgDelay[ms]:  81.7067
 max ACKed Seqno:  10799
       ACKs sent:  10808
   ACKs received:  10806
     RTS(C) Sent:  162972

          flowID:  0
         srcNode:  0
        destNode:  9
       startTime:  1
        stopTime:  299
        sentPkts:  10928
  max seqno sent:  10818
      Tcp retxed:  110
    receivedPkts:  10824
  receivedUnique:  10815
   avgTput[kbps]:  148.212
    avgDelay[ms]:  81.9326
 max ACKed Seqno:  10814
       ACKs sent:  10825
   ACKs received:  10824
     RTS(C) Sent:  163623

          flowID:  0
         srcNode:  0
        destNode:  9
       startTime:  1
        stopTime:  299
        sentPkts:  10986
  max seqno sent:  10876
      Tcp retxed:  110
    receivedPkts:  10879
  receivedUnique:  10872
   avgTput[kbps]:  148.984
    avgDelay[ms]:  81.454
 max ACKed Seqno:  10836
       ACKs sent:  10880
   ACKs received:  10879
     RTS(C) Sent:  164459
