Sat Nov  5 18:21:25 CST 2016
    avgDelay[ms]:  3.77894
 max ACKed Seqno:  55269
       ACKs sent:  55270
   ACKs received:  55270
     RTS(C) Sent:  55350

          flowID:  0
         srcNode:  0
        destNode:  1
       startTime:  1
        stopTime:  299
        sentPkts:  55270
  max seqno sent:  55270
      Tcp retxed:  0
    receivedPkts:  55269
  receivedUnique:  55269
   avgTput[kbps]:  757.235
    avgDelay[ms]:  3.77894
 max ACKed Seqno:  55269
       ACKs sent:  55270
   ACKs received:  55270
     RTS(C) Sent:  55350

          flowID:  0
         srcNode:  0
        destNode:  1
       startTime:  1
        stopTime:  299
        sentPkts:  55270
  max seqno sent:  55270
      Tcp retxed:  0
    receivedPkts:  55269
  receivedUnique:  55269
   avgTput[kbps]:  757.235
    avgDelay[ms]:  3.77894
 max ACKed Seqno:  55269
       ACKs sent:  55270
   ACKs received:  55270
     RTS(C) Sent:  55350

          flowID:  0
         srcNode:  0
        destNode:  1
       startTime:  1
        stopTime:  299
        sentPkts:  55270
  max seqno sent:  55270
      Tcp retxed:  0
    receivedPkts:  55269
  receivedUnique:  55269
   avgTput[kbps]:  757.235
    avgDelay[ms]:  3.77894
 max ACKed Seqno:  55269
       ACKs sent:  55270
   ACKs received:  55270
     RTS(C) Sent:  55350

          flowID:  0
         srcNode:  0
        destNode:  1
       startTime:  1
        stopTime:  299
        sentPkts:  55270
  max seqno sent:  55270
      Tcp retxed:  0
    receivedPkts:  55269
  receivedUnique:  55269
   avgTput[kbps]:  757.235
    avgDelay[ms]:  3.77894
 max ACKed Seqno:  55269
       ACKs sent:  55270
   ACKs received:  55270
     RTS(C) Sent:  55350

          flowID:  0
         srcNode:  0
        destNode:  1
       startTime:  1
        stopTime:  299
        sentPkts:  55270
  max seqno sent:  55270
      Tcp retxed:  0
    receivedPkts:  55269
  receivedUnique:  55269
   avgTput[kbps]:  757.235
    avgDelay[ms]:  3.77894
 max ACKed Seqno:  55269
       ACKs sent:  55270
   ACKs received:  55270
     RTS(C) Sent:  55350

          flowID:  0
         srcNode:  0
        destNode:  1
       startTime:  1
        stopTime:  299
        sentPkts:  55270
  max seqno sent:  55270
      Tcp retxed:  0
    receivedPkts:  55269
  receivedUnique:  55269
   avgTput[kbps]:  757.235
    avgDelay[ms]:  3.77894
 max ACKed Seqno:  55269
       ACKs sent:  55270
   ACKs received:  55270
     RTS(C) Sent:  55350

          flowID:  0
         srcNode:  0
        destNode:  1
       startTime:  1
        stopTime:  299
        sentPkts:  55270
  max seqno sent:  55270
      Tcp retxed:  0
    receivedPkts:  55269
  receivedUnique:  55269
   avgTput[kbps]:  757.235
    avgDelay[ms]:  3.77894
 max ACKed Seqno:  55269
       ACKs sent:  55270
   ACKs received:  55270
     RTS(C) Sent:  55350

          flowID:  0
         srcNode:  0
        destNode:  1
       startTime:  1
        stopTime:  299
        sentPkts:  55270
  max seqno sent:  55270
      Tcp retxed:  0
    receivedPkts:  55269
  receivedUnique:  55269
   avgTput[kbps]:  757.235
    avgDelay[ms]:  3.77894
 max ACKed Seqno:  55269
       ACKs sent:  55270
   ACKs received:  55270
     RTS(C) Sent:  55350

          flowID:  0
         srcNode:  0
        destNode:  1
       startTime:  1
        stopTime:  299
        sentPkts:  55270
  max seqno sent:  55270
      Tcp retxed:  0
    receivedPkts:  55269
  receivedUnique:  55269
   avgTput[kbps]:  757.235
    avgDelay[ms]:  3.77894
 max ACKed Seqno:  55269
       ACKs sent:  55270
   ACKs received:  55270
     RTS(C) Sent:  55350

          flowID:  0
         srcNode:  0
        destNode:  1
       startTime:  1
        stopTime:  299
        sentPkts:  55270
  max seqno sent:  55270
      Tcp retxed:  0
    receivedPkts:  55269
  receivedUnique:  55269
   avgTput[kbps]:  757.235
    avgDelay[ms]:  3.77894
 max ACKed Seqno:  55269
       ACKs sent:  55270
   ACKs received:  55270
     RTS(C) Sent:  55350
