Sat Nov  5 19:11:40 CST 2016
    avgDelay[ms]:  28.1613
 max ACKed Seqno:  13887
       ACKs sent:  13890
   ACKs received:  13888
     RTS(C) Sent:  87044

          flowID:  0
         srcNode:  0
        destNode:  4
       startTime:  1
        stopTime:  299
        sentPkts:  13850
  max seqno sent:  13850
      Tcp retxed:  0
    receivedPkts:  13849
  receivedUnique:  13849
   avgTput[kbps]:  189.748
    avgDelay[ms]:  29.692
 max ACKed Seqno:  13849
       ACKs sent:  13850
   ACKs received:  13850
     RTS(C) Sent:  89279

          flowID:  0
         srcNode:  0
        destNode:  4
       startTime:  1
        stopTime:  299
        sentPkts:  13805
  max seqno sent:  13802
      Tcp retxed:  3
    receivedPkts:  13800
  receivedUnique:  13800
   avgTput[kbps]:  189.085
    avgDelay[ms]:  30.3589
 max ACKed Seqno:  13800
       ACKs sent:  13801
   ACKs received:  13801
     RTS(C) Sent:  90164

          flowID:  0
         srcNode:  0
        destNode:  4
       startTime:  1
        stopTime:  299
        sentPkts:  13775
  max seqno sent:  13773
      Tcp retxed:  2
    receivedPkts:  13772
  receivedUnique:  13772
   avgTput[kbps]:  188.691
    avgDelay[ms]:  30.6976
 max ACKed Seqno:  13771
       ACKs sent:  13773
   ACKs received:  13772
     RTS(C) Sent:  90716

          flowID:  0
         srcNode:  0
        destNode:  4
       startTime:  1
        stopTime:  299
        sentPkts:  13723
  max seqno sent:  13722
      Tcp retxed:  1
    receivedPkts:  13721
  receivedUnique:  13721
   avgTput[kbps]:  188
    avgDelay[ms]:  31.2467
 max ACKed Seqno:  13721
       ACKs sent:  13722
   ACKs received:  13722
     RTS(C) Sent:  91316

          flowID:  0
         srcNode:  0
        destNode:  4
       startTime:  1
        stopTime:  299
        sentPkts:  13736
  max seqno sent:  13734
      Tcp retxed:  2
    receivedPkts:  13733
  receivedUnique:  13733
   avgTput[kbps]:  188.164
    avgDelay[ms]:  31.5398
 max ACKed Seqno:  13733
       ACKs sent:  13734
   ACKs received:  13734
     RTS(C) Sent:  92011

          flowID:  0
         srcNode:  0
        destNode:  4
       startTime:  1
        stopTime:  299
        sentPkts:  13768
  max seqno sent:  13764
      Tcp retxed:  4
    receivedPkts:  13763
  receivedUnique:  13763
   avgTput[kbps]:  188.566
    avgDelay[ms]:  31.7172
 max ACKed Seqno:  13762
       ACKs sent:  13764
   ACKs received:  13763
     RTS(C) Sent:  92230

          flowID:  0
         srcNode:  0
        destNode:  4
       startTime:  1
        stopTime:  299
        sentPkts:  13742
  max seqno sent:  13739
      Tcp retxed:  3
    receivedPkts:  13740
  receivedUnique:  13738
   avgTput[kbps]:  188.227
    avgDelay[ms]:  31.8097
 max ACKed Seqno:  13738
       ACKs sent:  13741
   ACKs received:  13739
     RTS(C) Sent:  92560

          flowID:  0
         srcNode:  0
        destNode:  4
       startTime:  1
        stopTime:  299
        sentPkts:  13746
  max seqno sent:  13743
      Tcp retxed:  3
    receivedPkts:  13742
  receivedUnique:  13742
   avgTput[kbps]:  188.279
    avgDelay[ms]:  31.847
 max ACKed Seqno:  13741
       ACKs sent:  13743
   ACKs received:  13742
     RTS(C) Sent:  92588

          flowID:  0
         srcNode:  0
        destNode:  4
       startTime:  1
        stopTime:  299
        sentPkts:  13723
  max seqno sent:  13723
      Tcp retxed:  0
    receivedPkts:  13721
  receivedUnique:  13721
   avgTput[kbps]:  187.991
    avgDelay[ms]:  31.957
 max ACKed Seqno:  13719
       ACKs sent:  13722
   ACKs received:  13720
     RTS(C) Sent:  92511

          flowID:  0
         srcNode:  0
        destNode:  4
       startTime:  1
        stopTime:  299
        sentPkts:  13732
  max seqno sent:  13731
      Tcp retxed:  1
    receivedPkts:  13730
  receivedUnique:  13730
   avgTput[kbps]:  188.116
    avgDelay[ms]:  31.7406
 max ACKed Seqno:  13730
       ACKs sent:  13731
   ACKs received:  13731
     RTS(C) Sent:  92705
