Sat Nov  5 20:32:35 CST 2016
    avgDelay[ms]:  67.3165
 max ACKed Seqno:  11177
       ACKs sent:  11208
   ACKs received:  11118
     RTS(C) Sent:  145315

          flowID:  0
         srcNode:  0
        destNode:  8
       startTime:  1
        stopTime:  299
        sentPkts:  11266
  max seqno sent:  11218
      Tcp retxed:  48
    receivedPkts:  11216
  receivedUnique:  11214
   avgTput[kbps]:  153.678
    avgDelay[ms]:  69.1809
 max ACKed Seqno:  11212
       ACKs sent:  11217
   ACKs received:  11215
     RTS(C) Sent:  147813

          flowID:  0
         srcNode:  0
        destNode:  8
       startTime:  1
        stopTime:  299
        sentPkts:  11337
  max seqno sent:  11273
      Tcp retxed:  64
    receivedPkts:  11275
  receivedUnique:  11271
   avgTput[kbps]:  154.449
    avgDelay[ms]:  68.8472
 max ACKed Seqno:  11269
       ACKs sent:  11276
   ACKs received:  11274
     RTS(C) Sent:  148593

          flowID:  0
         srcNode:  0
        destNode:  8
       startTime:  1
        stopTime:  299
        sentPkts:  11267
  max seqno sent:  11212
      Tcp retxed:  55
    receivedPkts:  11216
  receivedUnique:  11210
   avgTput[kbps]:  153.609
    avgDelay[ms]:  71.5103
 max ACKed Seqno:  11208
       ACKs sent:  11217
   ACKs received:  11215
     RTS(C) Sent:  150605

          flowID:  0
         srcNode:  0
        destNode:  8
       startTime:  1
        stopTime:  300
        sentPkts:  11209
  max seqno sent:  11127
      Tcp retxed:  82
    receivedPkts:  11130
  receivedUnique:  11125
   avgTput[kbps]:  152.443
    avgDelay[ms]:  72.7129
 max ACKed Seqno:  11123
       ACKs sent:  11131
   ACKs received:  11129
     RTS(C) Sent:  150957

          flowID:  0
         srcNode:  0
        destNode:  8
       startTime:  1
        stopTime:  299
        sentPkts:  11167
  max seqno sent:  11079
      Tcp retxed:  88
    receivedPkts:  11084
  receivedUnique:  11076
   avgTput[kbps]:  151.778
    avgDelay[ms]:  73.2397
 max ACKed Seqno:  11073
       ACKs sent:  11085
   ACKs received:  11082
     RTS(C) Sent:  150859

          flowID:  0
         srcNode:  0
        destNode:  8
       startTime:  1
        stopTime:  299
        sentPkts:  11159
  max seqno sent:  11086
      Tcp retxed:  73
    receivedPkts:  11083
  receivedUnique:  11080
   avgTput[kbps]:  151.827
    avgDelay[ms]:  73.3862
 max ACKed Seqno:  11065
       ACKs sent:  11084
   ACKs received:  11081
     RTS(C) Sent:  150810

          flowID:  0
         srcNode:  0
        destNode:  8
       startTime:  1
        stopTime:  299
        sentPkts:  11155
  max seqno sent:  11079
      Tcp retxed:  76
    receivedPkts:  11083
  receivedUnique:  11076
   avgTput[kbps]:  151.772
    avgDelay[ms]:  72.9493
 max ACKed Seqno:  11074
       ACKs sent:  11084
   ACKs received:  11082
     RTS(C) Sent:  150139

          flowID:  0
         srcNode:  0
        destNode:  8
       startTime:  1
        stopTime:  299
        sentPkts:  11359
  max seqno sent:  11315
      Tcp retxed:  44
    receivedPkts:  11313
  receivedUnique:  11312
   avgTput[kbps]:  155.013
    avgDelay[ms]:  73.138
 max ACKed Seqno:  11309
       ACKs sent:  11314
   ACKs received:  11311
     RTS(C) Sent:  153961

          flowID:  0
         srcNode:  0
        destNode:  8
       startTime:  1
        stopTime:  299
        sentPkts:  11282
  max seqno sent:  11215
      Tcp retxed:  67
    receivedPkts:  11214
  receivedUnique:  11213
   avgTput[kbps]:  153.885
    avgDelay[ms]:  73.3651
 max ACKed Seqno:  11213
       ACKs sent:  11215
   ACKs received:  11215
     RTS(C) Sent:  152991

          flowID:  0
         srcNode:  0
        destNode:  8
       startTime:  1
        stopTime:  299
        sentPkts:  11042
  max seqno sent:  10970
      Tcp retxed:  72
    receivedPkts:  10975
  receivedUnique:  10967
   avgTput[kbps]:  150.284
    avgDelay[ms]:  73.4903
 max ACKed Seqno:  10965
       ACKs sent:  10976
   ACKs received:  10974
     RTS(C) Sent:  148944
