Sat Nov  5 20:07:52 CST 2016
       totalSent:  12277
        dropRate:  0.0205262

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  6468
  rt_request_cnt:  13135
    receivedPkts:  6177
 receivedUniquePkts:  6145
   avgTput[kbps]:  84.2252
    avgDelay[ms]:  125.912
 max ACKed Seqno:  5545
       ACKs sent:  6179
   ACKs received:  6158
   avgPathLength:  8.76939
       dropCount:  306
       totalSent:  12649
        dropRate:  0.0241916

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  6132
  rt_request_cnt:  12398
    receivedPkts:  5901
 receivedUniquePkts:  5871
   avgTput[kbps]:  80.4623
    avgDelay[ms]:  118.629
 max ACKed Seqno:  5441
       ACKs sent:  5903
   ACKs received:  5884
   avgPathLength:  9.2339
       dropCount:  248
       totalSent:  12037
        dropRate:  0.0206031

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  6565
  rt_request_cnt:  13309
    receivedPkts:  6255
 receivedUniquePkts:  6224
   avgTput[kbps]:  85.3041
    avgDelay[ms]:  126.782
 max ACKed Seqno:  5443
       ACKs sent:  6257
   ACKs received:  6209
   avgPathLength:  8.78245
       dropCount:  354
       totalSent:  12824
        dropRate:  0.0276045

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  300
        sentPkts:  6646
  rt_request_cnt:  13379
    receivedPkts:  6344
 receivedUniquePkts:  6302
   avgTput[kbps]:  86.3665
    avgDelay[ms]:  126.273
 max ACKed Seqno:  5736
       ACKs sent:  6346
   ACKs received:  6233
   avgPathLength:  8.76318
       dropCount:  411
       totalSent:  12994
        dropRate:  0.03163

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  300
        sentPkts:  6487
  rt_request_cnt:  13107
    receivedPkts:  6165
 receivedUniquePkts:  6123
   avgTput[kbps]:  83.913
    avgDelay[ms]:  128.454
 max ACKed Seqno:  5509
       ACKs sent:  6167
   ACKs received:  6106
   avgPathLength:  8.80225
       dropCount:  380
       totalSent:  12656
        dropRate:  0.0300253

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  300
        sentPkts:  5123
  rt_request_cnt:  10369
    receivedPkts:  4898
 receivedUniquePkts:  4869
   avgTput[kbps]:  66.7275
    avgDelay[ms]:  114.056
 max ACKed Seqno:  4376
       ACKs sent:  4900
   ACKs received:  4815
   avgPathLength:  8.49882
       dropCount:  305
       totalSent:  10025
        dropRate:  0.0304239

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  6391
  rt_request_cnt:  13010
    receivedPkts:  6048
 receivedUniquePkts:  6019
   avgTput[kbps]:  82.4983
    avgDelay[ms]:  139.041
 max ACKed Seqno:  5211
       ACKs sent:  6050
   ACKs received:  6045
   avgPathLength:  8.968
       dropCount:  345
       totalSent:  12443
        dropRate:  0.0277264
