Sat Nov  5 19:31:27 CST 2016
    receivedPkts:  11752
 receivedUniquePkts:  11734
   avgTput[kbps]:  160.793
    avgDelay[ms]:  54.615
 max ACKed Seqno:  11144
       ACKs sent:  11754
   ACKs received:  11753
   avgPathLength:  6
       dropCount:  86
       totalSent:  23597
        dropRate:  0.00364453

--- Hop Node Number:5 ---

       startTime:  1
        stopTime:  299
        sentPkts:  11530
  rt_request_cnt:  23142
    receivedPkts:  11439
 receivedUniquePkts:  11420
   avgTput[kbps]:  156.496
    avgDelay[ms]:  53.8335
 max ACKed Seqno:  10890
       ACKs sent:  11441
   ACKs received:  11440
   avgPathLength:  6
       dropCount:  88
       totalSent:  22973
        dropRate:  0.00383058

--- Hop Node Number:5 ---

       startTime:  1
        stopTime:  299
        sentPkts:  11591
  rt_request_cnt:  23267
    receivedPkts:  11511
 receivedUniquePkts:  11495
   avgTput[kbps]:  157.519
    avgDelay[ms]:  55.6797
 max ACKed Seqno:  11075
       ACKs sent:  11513
   ACKs received:  11508
   avgPathLength:  6
       dropCount:  80
       totalSent:  23106
        dropRate:  0.0034623

--- Hop Node Number:5 ---

       startTime:  1
        stopTime:  299
        sentPkts:  11715
  rt_request_cnt:  23528
    receivedPkts:  11628
 receivedUniquePkts:  11615
   avgTput[kbps]:  159.168
    avgDelay[ms]:  56.4673
 max ACKed Seqno:  11150
       ACKs sent:  11630
   ACKs received:  11630
   avgPathLength:  6
       dropCount:  84
       totalSent:  23347
        dropRate:  0.00359789

--- Hop Node Number:5 ---

       startTime:  1
        stopTime:  299
        sentPkts:  11640
  rt_request_cnt:  23388
    receivedPkts:  11539
 receivedUniquePkts:  11500
   avgTput[kbps]:  157.585
    avgDelay[ms]:  59.1547
 max ACKed Seqno:  10695
       ACKs sent:  11541
   ACKs received:  11535
   avgPathLength:  6
       dropCount:  102
       totalSent:  23183
        dropRate:  0.00439978

--- Hop Node Number:5 ---

       startTime:  1
        stopTime:  300
        sentPkts:  11660
  rt_request_cnt:  23398
    receivedPkts:  11587
 receivedUniquePkts:  11563
   avgTput[kbps]:  158.445
    avgDelay[ms]:  54.2617
 max ACKed Seqno:  11045
       ACKs sent:  11589
   ACKs received:  11584
   avgPathLength:  6
       dropCount:  73
       totalSent:  23251
        dropRate:  0.00313965

--- Hop Node Number:5 ---

       startTime:  1
        stopTime:  299
        sentPkts:  11711
  rt_request_cnt:  23499
    receivedPkts:  11635
 receivedUniquePkts:  11615
   avgTput[kbps]:  159.16
    avgDelay[ms]:  54.1139
 max ACKed Seqno:  11272
       ACKs sent:  11637
   ACKs received:  11634
   avgPathLength:  6
       dropCount:  76
       totalSent:  23350
        dropRate:  0.00325482
