Sat Nov  5 21:10:46 CST 2016
        dropRate:  0.0272169

--- Hop Node Number:12 ---

       startTime:  1
        stopTime:  299
        sentPkts:  4322
  rt_request_cnt:  8726
    receivedPkts:  4151
 receivedUniquePkts:  4124
   avgTput[kbps]:  56.5198
    avgDelay[ms]:  138.412
 max ACKed Seqno:  3536
       ACKs sent:  4153
   ACKs received:  4146
   avgPathLength:  11.9348
       dropCount:  170
       totalSent:  8478
        dropRate:  0.0200519

--- Hop Node Number:12 ---

       startTime:  1
        stopTime:  299
        sentPkts:  4247
  rt_request_cnt:  8572
    receivedPkts:  4029
 receivedUniquePkts:  4003
   avgTput[kbps]:  54.8617
    avgDelay[ms]:  145.848
 max ACKed Seqno:  3380
       ACKs sent:  4031
   ACKs received:  4020
   avgPathLength:  12.1353
       dropCount:  229
       totalSent:  8281
        dropRate:  0.0276537

--- Hop Node Number:12 ---

       startTime:  1
        stopTime:  299
        sentPkts:  5129
  rt_request_cnt:  10407
    receivedPkts:  4841
 receivedUniquePkts:  4813
   avgTput[kbps]:  65.9662
    avgDelay[ms]:  160.777
 max ACKed Seqno:  4264
       ACKs sent:  4843
   ACKs received:  4806
   avgPathLength:  12.2167
       dropCount:  320
       totalSent:  9975
        dropRate:  0.0320802

--- Hop Node Number:12 ---

       startTime:  1
        stopTime:  299
        sentPkts:  4869
  rt_request_cnt:  9855
    receivedPkts:  4582
 receivedUniquePkts:  4546
   avgTput[kbps]:  62.3183
    avgDelay[ms]:  218.586
 max ACKed Seqno:  3983
       ACKs sent:  4584
   ACKs received:  4563
   avgPathLength:  12.1438
       dropCount:  308
       totalSent:  9456
        dropRate:  0.0325719

--- Hop Node Number:12 ---

       startTime:  1
        stopTime:  299
        sentPkts:  4921
  rt_request_cnt:  9966
    receivedPkts:  4577
 receivedUniquePkts:  4543
   avgTput[kbps]:  62.2681
    avgDelay[ms]:  169.384
 max ACKed Seqno:  3907
       ACKs sent:  4579
   ACKs received:  4558
   avgPathLength:  12.2216
       dropCount:  366
       totalSent:  9503
        dropRate:  0.0385142

--- Hop Node Number:12 ---

       startTime:  1
        stopTime:  299
        sentPkts:  4907
  rt_request_cnt:  9999
    receivedPkts:  4607
 receivedUniquePkts:  4536
   avgTput[kbps]:  62.208
    avgDelay[ms]:  293.025
 max ACKed Seqno:  3588
       ACKs sent:  4609
   ACKs received:  4588
   avgPathLength:  12.0808
       dropCount:  322
       totalSent:  9519
        dropRate:  0.0338271

--- Hop Node Number:12 ---

       startTime:  1
        stopTime:  299
        sentPkts:  5267
  rt_request_cnt:  10718
    receivedPkts:  5013
 receivedUniquePkts:  4956
   avgTput[kbps]:  67.9537
    avgDelay[ms]:  157.212
 max ACKed Seqno:  4268
       ACKs sent:  5015
   ACKs received:  4885
   avgPathLength:  12.0303
       dropCount:  385
       totalSent:  10285
        dropRate:  0.0374332
