Sat Nov  5 19:28:39 CST 2016
    receivedPkts:  11070
 receivedUniquePkts:  11041
   avgTput[kbps]:  151.295
    avgDelay[ms]:  71.6221
 max ACKed Seqno:  10873
       ACKs sent:  11073
   ACKs received:  11056
   avgPathLength:  8
       dropCount:  133
       totalSent:  22281
        dropRate:  0.00596921

--- Hop Node Number:4 ---

       startTime:  1
        stopTime:  299
        sentPkts:  10818
  rt_request_cnt:  21717
    receivedPkts:  10699
 receivedUniquePkts:  10680
   avgTput[kbps]:  146.356
    avgDelay[ms]:  77.1363
 max ACKed Seqno:  10386
       ACKs sent:  10702
   ACKs received:  10698
   avgPathLength:  8
       dropCount:  118
       totalSent:  21524
        dropRate:  0.00548225

--- Hop Node Number:4 ---

       startTime:  1
        stopTime:  299
        sentPkts:  10979
  rt_request_cnt:  22024
    receivedPkts:  10831
 receivedUniquePkts:  10826
   avgTput[kbps]:  148.358
    avgDelay[ms]:  76.1995
 max ACKed Seqno:  10605
       ACKs sent:  10834
   ACKs received:  10833
   avgPathLength:  8
       dropCount:  145
       totalSent:  21817
        dropRate:  0.00664619

--- Hop Node Number:4 ---

       startTime:  1
        stopTime:  300
        sentPkts:  10904
  rt_request_cnt:  21886
    receivedPkts:  10788
 receivedUniquePkts:  10776
   avgTput[kbps]:  147.66
    avgDelay[ms]:  80.0772
 max ACKed Seqno:  10584
       ACKs sent:  10791
   ACKs received:  10787
   avgPathLength:  8
       dropCount:  117
       totalSent:  21699
        dropRate:  0.00539195

--- Hop Node Number:4 ---

       startTime:  1
        stopTime:  300
        sentPkts:  10894
  rt_request_cnt:  21863
    receivedPkts:  10779
 receivedUniquePkts:  10764
   avgTput[kbps]:  147.496
    avgDelay[ms]:  76.3373
 max ACKed Seqno:  10540
       ACKs sent:  10782
   ACKs received:  10765
   avgPathLength:  8
       dropCount:  117
       totalSent:  21680
        dropRate:  0.00539668

--- Hop Node Number:4 ---

       startTime:  1
        stopTime:  299
        sentPkts:  11240
  rt_request_cnt:  22563
    receivedPkts:  11157
 receivedUniquePkts:  11151
   avgTput[kbps]:  152.806
    avgDelay[ms]:  69.0357
 max ACKed Seqno:  11016
       ACKs sent:  11160
   ACKs received:  11159
   avgPathLength:  8
       dropCount:  86
       totalSent:  22409
        dropRate:  0.00383774

--- Hop Node Number:4 ---

       startTime:  1
        stopTime:  299
        sentPkts:  11152
  rt_request_cnt:  22401
    receivedPkts:  10985
 receivedUniquePkts:  10952
   avgTput[kbps]:  150.073
    avgDelay[ms]:  75.7364
 max ACKed Seqno:  10675
       ACKs sent:  10988
   ACKs received:  10976
   avgPathLength:  8
       dropCount:  176
       totalSent:  22145
        dropRate:  0.00794762
