Sat Nov  5 23:29:20 CST 2016
    receivedPkts:  8680
 receivedUniquePkts:  8640
   avgTput[kbps]:  119.23
    avgDelay[ms]:  119.537
 max ACKed Seqno:  7991
       ACKs sent:  8683
   ACKs received:  8648
   avgPathLength:  15
       dropCount:  197
       totalSent:  17535
        dropRate:  0.0112347

--- Hop Node Number:14 ---

       startTime:  3
        stopTime:  299
        sentPkts:  8485
  rt_request_cnt:  17154
    receivedPkts:  8340
 receivedUniquePkts:  8303
   avgTput[kbps]:  114.741
    avgDelay[ms]:  116.54
 max ACKed Seqno:  7741
       ACKs sent:  8343
   ACKs received:  8343
   avgPathLength:  15
       dropCount:  143
       totalSent:  16831
        dropRate:  0.00849623

--- Hop Node Number:14 ---

       startTime:  3
        stopTime:  300
        sentPkts:  8644
  rt_request_cnt:  17465
    receivedPkts:  8457
 receivedUniquePkts:  8429
   avgTput[kbps]:  116.313
    avgDelay[ms]:  118.398
 max ACKed Seqno:  7851
       ACKs sent:  8460
   ACKs received:  8457
   avgPathLength:  15
       dropCount:  183
       totalSent:  17107
        dropRate:  0.0106974

--- Hop Node Number:14 ---

       startTime:  3
        stopTime:  300
        sentPkts:  8380
  rt_request_cnt:  16934
    receivedPkts:  8194
 receivedUniquePkts:  8159
   avgTput[kbps]:  112.587
    avgDelay[ms]:  121.503
 max ACKed Seqno:  7785
       ACKs sent:  8197
   ACKs received:  8110
   avgPathLength:  15
       dropCount:  268
       totalSent:  16580
        dropRate:  0.0161641

--- Hop Node Number:14 ---

       startTime:  3
        stopTime:  299
        sentPkts:  8399
  rt_request_cnt:  16974
    receivedPkts:  8233
 receivedUniquePkts:  8195
   avgTput[kbps]:  113.208
    avgDelay[ms]:  114.525
 max ACKed Seqno:  7448
       ACKs sent:  8236
   ACKs received:  8236
   avgPathLength:  15
       dropCount:  164
       totalSent:  16638
        dropRate:  0.00985695

--- Hop Node Number:14 ---

       startTime:  3
        stopTime:  299
        sentPkts:  8536
  rt_request_cnt:  17265
    receivedPkts:  8370
 receivedUniquePkts:  8336
   avgTput[kbps]:  115.036
    avgDelay[ms]:  119.388
 max ACKed Seqno:  7862
       ACKs sent:  8373
   ACKs received:  8370
   avgPathLength:  15
       dropCount:  161
       totalSent:  16912
        dropRate:  0.00951987

--- Hop Node Number:14 ---

       startTime:  3
        stopTime:  299
        sentPkts:  8550
  rt_request_cnt:  17301
    receivedPkts:  8372
 receivedUniquePkts:  8340
   avgTput[kbps]:  115.287
    avgDelay[ms]:  117.463
 max ACKed Seqno:  7865
       ACKs sent:  8375
   ACKs received:  8375
   avgPathLength:  15
       dropCount:  177
       totalSent:  16928
        dropRate:  0.010456
