Sat Nov  5 21:30:55 CST 2016
    receivedPkts:  9196
 receivedUniquePkts:  9114
   avgTput[kbps]:  124.914
    avgDelay[ms]:  80.7472
 max ACKed Seqno:  4815
       ACKs sent:  9199
   ACKs received:  9084
   avgPathLength:  11
       dropCount:  229
       totalSent:  18518
        dropRate:  0.0123663

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  9659
  rt_request_cnt:  19489
    receivedPkts:  9547
 receivedUniquePkts:  9518
   avgTput[kbps]:  130.456
    avgDelay[ms]:  81.089
 max ACKed Seqno:  9050
       ACKs sent:  9550
   ACKs received:  9548
   avgPathLength:  11
       dropCount:  110
       totalSent:  19214
        dropRate:  0.00572499

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  9713
  rt_request_cnt:  19610
    receivedPkts:  9603
 receivedUniquePkts:  9567
   avgTput[kbps]:  131.115
    avgDelay[ms]:  86.3483
 max ACKed Seqno:  6387
       ACKs sent:  9606
   ACKs received:  9603
   avgPathLength:  11
       dropCount:  109
       totalSent:  19324
        dropRate:  0.00564065

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  9224
  rt_request_cnt:  18655
    receivedPkts:  9101
 receivedUniquePkts:  9073
   avgTput[kbps]:  124.345
    avgDelay[ms]:  85.7093
 max ACKed Seqno:  5785
       ACKs sent:  9104
   ACKs received:  9104
   avgPathLength:  11
       dropCount:  125
       totalSent:  18334
        dropRate:  0.00681793

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  9287
  rt_request_cnt:  18754
    receivedPkts:  9171
 receivedUniquePkts:  9142
   avgTput[kbps]:  125.293
    avgDelay[ms]:  85.9581
 max ACKed Seqno:  5927
       ACKs sent:  9174
   ACKs received:  9172
   avgPathLength:  11
       dropCount:  115
       totalSent:  18467
        dropRate:  0.00622732

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  8045
  rt_request_cnt:  16125
    receivedPkts:  7861
 receivedUniquePkts:  7771
   avgTput[kbps]:  106.5
    avgDelay[ms]:  120.18
 max ACKed Seqno:  4057
       ACKs sent:  7864
   ACKs received:  7829
   avgPathLength:  11
       dropCount:  222
       totalSent:  15915
        dropRate:  0.0139491

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  9396
  rt_request_cnt:  18912
    receivedPkts:  9253
 receivedUniquePkts:  9204
   avgTput[kbps]:  126.144
    avgDelay[ms]:  86.0674
 max ACKed Seqno:  5829
       ACKs sent:  9256
   ACKs received:  9175
   avgPathLength:  11
       dropCount:  223
       totalSent:  18658
        dropRate:  0.011952
