Sat Nov  5 21:59:40 CST 2016
    avgDelay[ms]:  91.8987
 max ACKed Seqno:  10490
       ACKs sent:  10499
   ACKs received:  10497
     RTS(C) Sent:  183416

          flowID:  0
         srcNode:  0
        destNode:  11
       startTime:  1
        stopTime:  299
        sentPkts:  10262
  max seqno sent:  10117
      Tcp retxed:  145
    receivedPkts:  10126
  receivedUnique:  10112
   avgTput[kbps]:  138.581
    avgDelay[ms]:  93.4468
 max ACKed Seqno:  10085
       ACKs sent:  10127
   ACKs received:  10122
     RTS(C) Sent:  178425

          flowID:  0
         srcNode:  0
        destNode:  11
       startTime:  1
        stopTime:  299
        sentPkts:  10432
  max seqno sent:  10287
      Tcp retxed:  145
    receivedPkts:  10291
  receivedUnique:  10282
   avgTput[kbps]:  140.918
    avgDelay[ms]:  94.544
 max ACKed Seqno:  10280
       ACKs sent:  10292
   ACKs received:  10290
     RTS(C) Sent:  182636

          flowID:  0
         srcNode:  0
        destNode:  11
       startTime:  1
        stopTime:  299
        sentPkts:  10135
  max seqno sent:  9971
      Tcp retxed:  164
    receivedPkts:  10016
  receivedUnique:  9967
   avgTput[kbps]:  136.605
    avgDelay[ms]:  94.7453
 max ACKed Seqno:  9936
       ACKs sent:  10017
   ACKs received:  9912
     RTS(C) Sent:  177228

          flowID:  0
         srcNode:  0
        destNode:  11
       startTime:  1
        stopTime:  299
        sentPkts:  10334
  max seqno sent:  10182
      Tcp retxed:  152
    receivedPkts:  10191
  receivedUnique:  10179
   avgTput[kbps]:  139.5
    avgDelay[ms]:  96.9458
 max ACKed Seqno:  10176
       ACKs sent:  10192
   ACKs received:  10189
     RTS(C) Sent:  183598

          flowID:  0
         srcNode:  0
        destNode:  11
       startTime:  1
        stopTime:  299
        sentPkts:  10493
  max seqno sent:  10376
      Tcp retxed:  117
    receivedPkts:  10383
  receivedUnique:  10372
   avgTput[kbps]:  142.155
    avgDelay[ms]:  97.5679
 max ACKed Seqno:  10370
       ACKs sent:  10384
   ACKs received:  10382
     RTS(C) Sent:  187713

          flowID:  0
         srcNode:  0
        destNode:  11
       startTime:  1
        stopTime:  299
        sentPkts:  10209
  max seqno sent:  10031
      Tcp retxed:  178
    receivedPkts:  10043
  receivedUnique:  10026
   avgTput[kbps]:  137.404
    avgDelay[ms]:  97.8907
 max ACKed Seqno:  10017
       ACKs sent:  10044
   ACKs received:  10042
     RTS(C) Sent:  181110

          flowID:  0
         srcNode:  0
        destNode:  11
       startTime:  1
        stopTime:  299
        sentPkts:  10284
  max seqno sent:  10134
      Tcp retxed:  150
    receivedPkts:  10145
  receivedUnique:  10127
   avgTput[kbps]:  138.794
    avgDelay[ms]:  99.3772
 max ACKed Seqno:  10124
       ACKs sent:  10146
   ACKs received:  10143
     RTS(C) Sent:  184104

          flowID:  0
         srcNode:  0
        destNode:  11
       startTime:  1
        stopTime:  299
        sentPkts:  10308
  max seqno sent:  10161
      Tcp retxed:  147
    receivedPkts:  10168
  receivedUnique:  10155
   avgTput[kbps]:  139.178
    avgDelay[ms]:  99.1656
 max ACKed Seqno:  10151
       ACKs sent:  10169
   ACKs received:  10165
     RTS(C) Sent:  184715

          flowID:  0
         srcNode:  0
        destNode:  11
       startTime:  1
        stopTime:  299
        sentPkts:  10300
  max seqno sent:  10154
      Tcp retxed:  146
    receivedPkts:  10162
  receivedUnique:  10150
   avgTput[kbps]:  139.107
    avgDelay[ms]:  98.439
 max ACKed Seqno:  10146
       ACKs sent:  10163
   ACKs received:  10159
     RTS(C) Sent:  183567

          flowID:  0
         srcNode:  0
        destNode:  11
       startTime:  1
        stopTime:  299
        sentPkts:  10248
  max seqno sent:  10077
      Tcp retxed:  171
    receivedPkts:  10088
  receivedUnique:  10074
   avgTput[kbps]:  138.072
    avgDelay[ms]:  99.6068
 max ACKed Seqno:  10073
       ACKs sent:  10089
   ACKs received:  10088
     RTS(C) Sent:  183964
